EVENTO,SERIE,CONJUNTO,ANO,MES,DIA,HORA,MINUTO,COD_SEQUENCIAL,DATA_HORA,inp01_input_1_nivel_86472600,inp02_input_2_nivel_D-1h_86472600,inp03_input_3_chuva_med_acum_36h,inp04_input_6a_nivel_86448000,inp05_input_6b_nivel_D-14H_86448000,inp06_input_7a_nivel_86472000,inp07_input_7b_nivel_D-2h_86472000,inp08_input_7c_nivel_A-14h_86472000,inp09_input_16_nivel_A-1h_86472600,inp10_input_17_nivel_A-2h_86472600,inp11_input_18_nivel_A-4h_86472600,saida_8h_conv_nivel_8h_86472600,NIVEL_ATUAL_CM,RNA_CM,ERRO_CM,ERRO_ABS_CM,E2_RNA,E2_PERS,PERS_BASE_NIVEL_ATUAL_CM,OBSERVADO_CM_AUDITORIA
5,1,Treino,2023,11,17,6,0,202311170600,2023-11-17 06:00,879,3,17.0474358974359,14918,20,1048,4,-4,-5,-9,-7,858,879,851.0950870333075,-6.90491296669245,6.90491296669245,47.67782307759753,441,879,858
5,1,Treino,2023,11,17,7,0,202311170700,2023-11-17 07:00,880,1,17.21410256410257,14911,1,1060,16,-3,-2,-7,-14,858,880,844.2979292354267,-13.70207076457325,13.70207076457325,187.746743237373,484,880,858
5,1,Treino,2023,11,17,8,0,202311170800,2023-11-17 08:00,883,3,17.5474358974359,14904,-6,1057,9,-27,2,0,-9,861,883,865.5684774912004,4.568477491200383,4.568477491200383,20.87098658760455,484,883,861
5,1,Treino,2023,11,17,9,0,202311170900,2023-11-17 09:00,888,5,20.48076923076923,14900,-1,1049,-11,-31,2,4,-3,866,888,881.6870655587398,15.68706555873985,15.68706555873985,246.0840258442019,484,888,866
5,1,Treino,2023,11,17,10,0,202311171000,2023-11-17 10:00,886,-2,25.9474358974359,14893,-12,1040,-17,-19,-7,-5,-5,873,886,825.4253317129541,-47.57466828704594,47.57466828704594,2263.349062622454,169,886,873
5,1,Treino,2023,11,17,11,0,202311171100,2023-11-17 11:00,879,-7,31.03076923076923,14886,-32,1030,-19,-50,-5,-12,-8,881,879,805.8450848007218,-75.15491519927821,75.15491519927821,5648.261278610698,4,879,881
5,1,Treino,2023,11,17,12,0,202311171200,2023-11-17 12:00,874,-5,32.75576923076923,14887,-31,1023,-17,-41,2,-3,-8,894,874,825.6130379829148,-68.38696201708524,68.38696201708524,4676.77657392626,400,874,894
5,1,Treino,2023,11,17,13,0,202311171300,2023-11-17 13:00,866,-8,29.80576923076924,14890,-12,1014,-16,-19,-3,-1,-13,927,866,801.2127486433292,-125.7872513566708,125.7872513566708,15822.43260386629,3721,866,927
5,1,Treino,2023,11,17,14,0,202311171400,2023-11-17 14:00,858,-8,31.86410256410257,14897,-8,1020,-3,-4,0,-3,-6,967,858,805.7902684035658,-161.2097315964342,161.2097315964342,25988.57756139434,11881,858,967
5,1,Treino,2023,11,17,15,0,202311171500,2023-11-17 15:00,858,0,35.08910256410257,14917,7,1024,10,-11,8,8,7,1012,858,877.1764859755208,-134.8235140244792,134.8235140244792,18177.37993390894,23716,858,1012
5,1,Treino,2023,11,17,16,0,202311171600,2023-11-17 16:00,861,3,37.78910256410257,14940,23,1032,12,-12,3,11,8,1071,861,889.5964876647255,-181.4035123352745,181.4035123352745,32907.23428757409,44100,861,1071
5,1,Treino,2023,11,17,20,0,202311172000,2023-11-17 20:00,894,13,48.52188644688646,15088,170,1108,59,38,5,6,10,1433,894,1212.942121553826,-220.0578784461736,220.0578784461736,48425.46986623092,290521,894,1433
5,1,Treino,2023,11,17,21,0,202311172100,2023-11-17 21:00,927,33,46.06034798534799,15146,235,1153,87,33,20,25,28,1511,927,1376.319691208053,-134.6803087919473,134.6803087919473,18138.78557629426,341056,927,1511
5,1,Treino,2023,11,17,22,0,202311172200,2023-11-17 22:00,967,40,45.21932234432235,15200,296,1213,105,63,7,27,33,1566,967,1506.752746213245,-59.24725378675498,59.24725378675498,3510.237081272152,358801,967,1566
5,1,Treino,2023,11,17,23,0,202311172300,2023-11-17 23:00,1012,45,62.89047619047619,15240,340,1283,130,78,5,12,37,1616,1012,1659.948104536437,43.94810453643686,43.94810453643686,1931.435892345582,364816,1012,1616
5,1,Treino,2023,11,18,2,0,202311180200,2023-11-18 02:00,1229,87,71.71017316017316,15324,437,1599,241,124,16,28,47,1747,1229,1935.644164801335,188.6441648013349,188.6441648013349,35586.62091359321,268324,1229,1747
5,1,Treino,2023,11,18,3,0,202311180300,2023-11-18 03:00,1326,97,72.56017316017315,15329,439,1734,252,144,10,26,52,1763,1326,1989.686818520388,226.6868185203878,226.6868185203878,51386.91369089521,190969,1326,1763
5,1,Treino,2023,11,18,4,0,202311180400,2023-11-18 04:00,1433,107,72.99863469863469,15326,429,1796,197,56,10,20,48,1794,1433,1994.493070260117,200.4930702601168,200.4930702601168,40197.47122232815,130321,1433,1794
5,1,Treino,2023,11,18,5,0,202311180500,2023-11-18 05:00,1511,78,81.33581418581417,15323,406,1830,96,30,-29,-19,7,1848,1511,1994.496568156042,146.4965681560425,146.4965681560425,21461.244481498,113569,1511,1848
5,1,Treino,2023,11,18,6,0,202311180600,2023-11-18 06:00,1566,55,88.6588911088911,15322,382,1890,94,52,-23,-52,-32,1919,1566,1998.086594870113,79.08659487011278,79.08659487011278,6254.689488149348,124609,1566,1919
8,1,Treino,2024,4,28,21,0,202404282100,2024-04-28 21:00,374,-2,57.61758241758241,14700,-61,454,6,35,1,-1,-4,415,374,378.4653565412239,-36.53464345877615,36.53464345877615,1334.780172659895,1681,374,415
8,1,Treino,2024,4,28,22,0,202404282200,2024-04-28 22:00,368,-6,57.38186813186814,14700,-88,455,4,33,-4,-3,-7,437,368,365.3194893425514,-71.68051065744862,71.68051065744862,5138.095608112605,4761,368,437
8,1,Treino,2024,4,28,23,0,202404282300,2024-04-28 23:00,358,-10,57.23901098901099,14700,-115,455,1,45,-4,-8,-9,438,358,360.2239827584656,-77.77601724153442,77.77601724153442,6049.108857955459,6400,358,438
8,1,Treino,2024,4,29,0,0,202404290000,2024-04-29 00:00,351,-7,57.2401098901099,14700,-130,455,0,33,3,-1,-4,465,351,361.0152016794353,-103.9847983205647,103.9847983205647,10812.83828176851,12996,351,465
8,1,Treino,2024,4,29,1,0,202404290100,2024-04-29 01:00,347,-4,57.21153846153847,14700,-141,454,-1,15,3,6,-2,507,347,359.320232782575,-147.679767217425,147.679767217425,21809.31364539284,25600,347,507
8,1,Treino,2024,4,29,2,0,202404290200,2024-04-29 02:00,345,-2,57.65439560439561,14700,-148,454,-1,5,2,5,4,516,345,359.3117028881867,-156.6882971118133,156.6882971118133,24551.22245179988,29241,345,516
8,1,Treino,2024,4,29,3,0,202404290300,2024-04-29 03:00,349,4,58.96868131868133,14700,-132,454,0,0,6,8,14,527,349,376.6144862283872,-150.3855137716128,150.3855137716128,22615.80275235193,31684,349,527
8,1,Treino,2024,4,29,4,0,202404290400,2024-04-29 04:00,370,21,59.95439560439561,14708,-109,453,-1,-40,17,23,28,534,370,447.7412124370192,-86.25878756298084,86.25878756298084,7440.578431835458,26896,370,534
8,1,Treino,2024,4,29,5,0,202404290500,2024-04-29 05:00,415,45,59.139010989011,14718,-78,447,-7,-41,24,41,49,534,415,510.1953186953007,-23.80468130469933,23.80468130469933,566.6628520183018,14161,415,534
8,1,Treino,2024,4,29,6,0,202404290600,2024-04-29 06:00,437,22,59.15329670329671,14731,-42,444,-9,-52,-23,1,24,540,437,419.4258777865948,-120.5741222134052,120.5741222134052,14538.11894753317,10609,437,540
8,1,Treino,2024,4,29,7,0,202404290700,2024-04-29 07:00,438,1,60.82472527472528,14734,-12,441,-6,-33,-21,-44,-3,561,438,427.1780261638877,-133.8219738361123,133.8219738361123,17908.32068139313,15129,438,561
8,1,Treino,2024,4,29,8,0,202404290800,2024-04-29 08:00,465,27,62.89395604395606,14737,8,423,-21,-26,26,5,6,593,465,572.7418600251605,-20.25813997483954,20.25813997483954,410.3922352401916,16384,465,593
8,1,Treino,2024,4,29,9,0,202404290900,2024-04-29 09:00,507,42,37.42967032967033,14738,27,413,-28,-13,15,41,-3,633,507,584.2385047093467,-48.76149529065333,48.76149529065333,2377.683422980407,15876,507,633
8,1,Treino,2024,4,29,10,0,202404291000,2024-04-29 10:00,516,9,28.55824175824177,14738,38,411,-12,-5,-33,-18,-13,679,516,462.0240601290205,-216.9759398709795,216.9759398709795,47078.55848289489,26569,516,679
8,1,Treino,2024,4,29,11,0,202404291100,2024-04-29 11:00,527,11,26.77967032967033,14740,40,409,-4,-5,2,-31,10,736,527,535.0330675601977,-200.9669324398023,200.9669324398023,40387.70793426408,43681,527,736
8,1,Treino,2024,4,29,12,0,202404291200,2024-04-29 12:00,534,7,25.87967032967033,14760,60,408,-3,-2,-4,-2,-20,795,534,523.122018128351,-271.877981871649,271.877981871649,73917.63702660071,68121,534,795
8,1,Treino,2024,4,29,13,0,202404291300,2024-04-29 13:00,534,0,25.76538461538462,14759,59,426,17,18,-7,-11,-42,793,534,507.6971054630783,-285.3028945369217,285.3028945369217,81397.74163114588,67081,534,793
8,1,Treino,2024,4,29,14,0,202404291400,2024-04-29 14:00,540,6,27.24395604395604,14753,53,445,37,19,6,-1,-3,809,540,562.159973656246,-246.8400263437539,246.8400263437539,60929.99860538515,72361,540,809
8,1,Treino,2024,4,29,15,0,202404291500,2024-04-29 15:00,561,21,31.07967032967033,14747,47,453,27,9,15,21,10,842,561,633.9036286432665,-208.0963713567335,208.0963713567335,43304.09977183952,78961,561,842
8,1,Treino,2024,4,29,16,0,202404291600,2024-04-29 16:00,593,32,32.04395604395604,14739,39,456,11,3,11,26,25,875,593,667.26049144743,-207.73950855257,207.73950855257,43155.7034136633,79524,593,875
8,1,Treino,2024,4,29,17,0,202404291700,2024-04-29 17:00,633,40,34.01538461538462,14731,31,462,9,6,8,19,40,927,633,719.3887738952949,-207.6112261047051,207.6112261047051,43102.42120469899,86436,633,927
8,1,Treino,2024,4,29,18,0,202404291800,2024-04-29 18:00,679,46,41.42252747252748,14738,30,481,25,20,6,14,40,1030,679,797.0214560783166,-232.9785439216834,232.9785439216834,54279.00192786774,123201,679,1030
8,1,Treino,2024,4,29,19,0,202404291900,2024-04-29 19:00,736,57,53.75109890109891,14743,25,493,31,18,11,17,36,1136,736,902.9610548536789,-233.0389451463211,233.0389451463211,54307.14995491006,160000,736,1136
8,1,Treino,2024,4,29,20,0,202404292000,2024-04-29 20:00,795,59,60.35109890109891,14770,39,511,30,21,2,13,27,1180,795,1000.541121293863,-179.4588787061373,179.4588787061373,32205.48914646409,148225,795,1180
8,1,Treino,2024,4,29,21,0,202404292100,2024-04-29 21:00,793,-2,62.08681318681319,14833,99,545,52,37,-61,-59,-42,1211,793,865.2005722335209,-345.7994277664791,345.7994277664791,119577.2442436244,174724,793,1211
8,1,Treino,2024,4,29,22,0,202404292200,2024-04-29 22:00,809,16,69.00824175824177,14894,157,565,54,38,18,-43,-30,1245,809,1154.347961850927,-90.65203814907272,90.65203814907272,8217.792020580937,190096,809,1245
8,1,Treino,2024,4,29,23,0,202404292300,2024-04-29 23:00,842,33,70.17967032967034,14906,168,570,25,15,17,35,-24,1271,842,1213.833824098259,-57.16617590174064,57.16617590174064,3267.971667228753,184041,842,1271
8,1,Treino,2024,4,30,0,0,202404300000,2024-04-30 00:00,875,33,71.97967032967034,14901,163,582,17,14,0,17,-26,1284,875,1211.997338738289,-72.00266126171095,72.00266126171095,5184.383228768691,167281,875,1284
8,1,Treino,2024,4,30,1,0,202404300100,2024-04-30 01:00,927,52,70.1510989010989,14891,151,621,51,41,19,19,54,1285,927,1319.187951407423,34.1879514074235,34.1879514074235,1168.81602143635,128164,927,1285
8,1,Treino,2024,4,30,2,0,202404300200,2024-04-30 02:00,1030,103,71.80824175824176,14880,120,663,81,43,51,70,87,1280,1030,1369.331789926987,89.33178992698731,89.33178992698731,7980.168691559392,62500,1030,1280
12,2,Validacao,2024,10,6,0,0,202410060000,2024-10-06 00:00,320,-5,2.07948717948718,14860,-15,512,8,6,2,1,-5,316,320,319.4482531483221,3.448253148322124,3.448253148322124,11.89044977491344,16,320,316
12,2,Validacao,2024,10,6,1,0,202410060100,2024-10-06 01:00,308,-12,2.187179487179487,14860,-15,511,1,0,-7,-5,-8,323,308,297.2503940751317,-25.74960592486832,25.74960592486832,663.0422052860137,225,308,323
12,2,Validacao,2024,10,6,2,0,202410060200,2024-10-06 02:00,299,-9,2.187179487179487,14859,-15,515,3,2,3,-4,-3,331,299,305.0278539510156,-25.97214604898443,25.97214604898443,674.5523703897774,1024,299,331
12,2,Validacao,2024,10,6,3,0,202410060300,2024-10-06 03:00,294,-5,2.27948717948718,14858,-15,523,12,9,4,7,2,335,294,307.5349835333085,-27.46501646669151,27.46501646669151,754.3271295156358,1681,294,335
12,2,Validacao,2024,10,6,4,0,202410060400,2024-10-06 04:00,294,0,2.510256410256411,14857,-14,522,7,-1,5,9,5,337,294,314.8478384272884,-22.15216157271163,22.15216157271163,490.718262343522,1849,294,337
12,2,Validacao,2024,10,6,5,0,202410060500,2024-10-06 05:00,300,6,2.617948717948718,14857,-13,515,-8,-6,6,11,18,337,300,331.8856070641968,-5.114392935803153,5.114392935803153,26.15701510179319,1369,300,337
12,2,Validacao,2024,10,6,6,0,202410060600,2024-10-06 06:00,307,7,3.033333333333334,14857,-13,510,-12,-5,1,7,16,337,307,327.9744600280663,-9.025539971933654,9.025539971933654,81.46037178497214,900,307,337
12,2,Validacao,2024,10,6,7,0,202410060700,2024-10-06 07:00,312,5,3.048717948717949,14857,-13,508,-7,-1,-2,-1,10,336,312,321.4931319020674,-14.50686809793262,14.50686809793262,210.4492220108153,576,312,336
12,2,Validacao,2024,10,6,8,0,202410060800,2024-10-06 08:00,316,4,3.048717948717949,14846,-24,508,-2,14,-1,-3,4,336,316,321.7597073161888,-14.24029268381116,14.24029268381116,202.7859357206057,400,316,336
12,2,Validacao,2024,10,6,9,0,202410060900,2024-10-06 09:00,323,7,3.033333333333333,14841,-26,507,-1,18,3,2,1,335,323,334.505616108984,-0.4943838910160139,0.4943838910160139,0.2444154316961339,144,323,335
12,2,Validacao,2024,10,6,10,0,202410061000,2024-10-06 10:00,331,8,2.864102564102564,14841,-23,507,-1,11,1,4,1,334,331,337.679223315166,3.679223315166041,3.679223315166041,13.53668420286139,9,331,334
12,2,Validacao,2024,10,6,11,0,202410061100,2024-10-06 11:00,335,4,2.802564102564102,14836,-27,506,-1,-1,-4,-3,-1,333,335,327.010164279897,-5.989835720102974,5.989835720102974,35.87813195382152,4,335,333
12,2,Validacao,2024,10,6,12,0,202410061200,2024-10-06 12:00,337,2,2.802564102564102,14836,-25,506,-1,-8,-2,-6,-2,332,337,329.1776661701127,-2.82233382988727,2.82233382988727,7.965568247326148,25,337,332
12,2,Validacao,2024,10,6,13,0,202410061300,2024-10-06 13:00,337,0,2.648717948717949,14842,-19,501,-5,-11,-2,-4,-7,332,337,327.6891496912132,-4.310850308786826,4.310850308786826,18.58343038476747,25,337,332
12,2,Validacao,2024,10,6,14,0,202410061400,2024-10-06 14:00,337,0,2.417948717948718,14839,-21,491,-15,-12,0,-2,-8,332,337,330.848065138021,-1.151934861979043,1.151934861979043,1.326953926242678,25,337,332
12,2,Validacao,2024,10,6,15,0,202410061500,2024-10-06 15:00,336,-1,2.341025641025641,14839,-21,480,-21,-10,-1,-1,-5,331,336,329.55158695598,-1.448413044019958,1.448413044019958,2.09790034608716,25,336,331
12,2,Validacao,2024,10,6,16,0,202410061600,2024-10-06 16:00,336,0,2.223076923076923,14842,-17,470,-21,-14,1,0,-2,331,336,334.9958328309009,3.995832830900895,3.995832830900895,15.96668001250546,25,336,331
12,2,Validacao,2024,10,6,17,0,202410061700,2024-10-06 17:00,335,-1,2.161538461538461,14850,-8,463,-17,-15,-1,0,-1,330,335,332.0610726927545,2.061072692754465,2.061072692754465,4.24802064481814,25,335,330
12,2,Validacao,2024,10,6,18,0,202410061800,2024-10-06 18:00,334,-1,2.053846153846154,14858,1,461,-9,-1,0,-1,-1,330,334,334.5083948028479,4.508394802847874,4.508394802847874,20.32562369834572,16,334,330
12,2,Validacao,2024,10,6,19,0,202410061900,2024-10-06 19:00,333,-1,1.9,14858,1,461,-2,7,0,0,0,330,333,334.0940245354557,4.094024535455674,4.094024535455674,16.76103689691304,9,333,330
12,2,Validacao,2024,10,6,20,0,202410062000,2024-10-06 20:00,332,-1,1.702797202797202,14858,1,461,0,5,0,0,-1,330,332,332.9453922739195,2.945392273919538,2.945392273919538,8.675335647264905,4,332,330
12,2,Validacao,2024,10,7,0,0,202410070000,2024-10-07 00:00,331,0,1.46074592074592,14852,11,455,-3,-1,1,0,1,335,331,335.986267991616,0.986267991616046,0.986267991616046,0.9727245512863488,16,331,335
12,2,Validacao,2024,10,7,2,0,202410070200,2024-10-07 02:00,330,0,1.383822843822843,14849,13,480,25,15,1,0,0,337,330,333.8830172568106,-3.116982743189396,3.116982743189396,9.715581421340495,49,330,337
12,2,Validacao,2024,10,7,3,0,202410070300,2024-10-07 03:00,330,0,1.383822843822843,14848,6,495,30,20,0,1,1,337,330,330.8823230528149,-6.117676947185146,6.117676947185146,37.42597123012057,49,330,337
12,2,Validacao,2024,10,7,4,0,202410070400,2024-10-07 04:00,330,0,1.537668997668997,14847,8,500,20,15,0,0,0,337,330,330.241635793399,-6.758364206600959,6.758364206600959,45.67548674906501,49,330,337
12,2,Validacao,2024,10,7,5,0,202410070500,2024-10-07 05:00,330,0,1.62997668997669,14846,7,502,7,13,0,0,1,337,330,330.2790085403266,-6.720991459673428,6.720991459673428,45.17172620100315,49,330,337
12,2,Validacao,2024,10,7,6,0,202410070600,2024-10-07 06:00,330,0,1.645361305361305,14845,3,502,2,10,0,0,0,338,330,329.5526518351246,-8.447348164875393,8.447348164875393,71.35769101862367,64,330,338
12,2,Validacao,2024,10,7,7,0,202410070700,2024-10-07 07:00,333,3,1.629976689976689,14845,-5,500,-2,5,3,3,3,338,333,339.6962697034121,1.696269703412099,1.696269703412099,2.877330906713771,25,333,338
12,2,Validacao,2024,10,7,8,0,202410070800,2024-10-07 08:00,335,2,1.645361305361305,14843,-15,492,-10,-6,-1,2,2,338,335,332.4984634995822,-5.501536500417842,5.501536500417842,30.2669038654298,9,335,338
12,2,Validacao,2024,10,7,9,0,202410070900,2024-10-07 09:00,336,1,1.62997668997669,14843,-15,482,-18,-10,-1,-2,1,339,336,332.6076881604941,-6.392311839505851,6.392311839505851,40.86165065348668,9,336,339
12,2,Validacao,2024,10,7,10,0,202410071000,2024-10-07 10:00,337,1,1.62997668997669,14842,-16,478,-14,-4,0,-1,1,339,337,334.9950224823465,-4.004977517653515,4.004977517653515,16.03984491691011,4,337,339
12,2,Validacao,2024,10,7,13,0,202410071300,2024-10-07 13:00,337,0,1.506899766899767,14841,-13,472,-4,0,0,0,-1,341,337,333.8285689793501,-7.171431020649948,7.171431020649948,51.42942288394035,16,337,341
12,2,Validacao,2024,10,7,14,0,202410071400,2024-10-07 14:00,338,1,1.614592074592074,14840,-12,472,-2,1,1,1,0,339,338,337.3266112975965,-1.673388702403486,1.673388702403486,2.800229749331621,1,338,339
12,2,Validacao,2024,10,7,15,0,202410071500,2024-10-07 15:00,338,0,1.86074592074592,14840,-11,472,0,-10,-1,0,0,338,338,332.9611603243609,-5.03883967563911,5.03883967563911,25.38990527679485,0,338,338
12,2,Validacao,2024,10,7,16,0,202410071600,2024-10-07 16:00,338,0,1.72997668997669,14839,-10,472,0,-15,0,-1,0,339,338,334.2521129527103,-4.747887047289737,4.747887047289737,22.54243141382166,1,338,339
12,2,Validacao,2024,10,7,17,0,202410071700,2024-10-07 17:00,339,1,1.806899766899767,14838,-10,472,0,-15,1,1,1,348,339,337.8635265293694,-10.13647347063056,10.13647347063056,102.7480944207972,81,339,348
12,2,Validacao,2024,10,7,18,0,202410071800,2024-10-07 18:00,339,0,2.245361305361306,14838,-9,465,-7,-12,-1,0,-1,359,339,334.2586793519376,-24.74132064806236,24.74132064806236,612.1329474102366,400,339,359
12,2,Validacao,2024,10,7,19,0,202410071900,2024-10-07 19:00,341,2,3.399207459207459,14838,-8,456,-16,-11,2,1,2,366,341,344.9428998688555,-21.05710013114447,21.05710013114447,443.4014659330443,625,341,366
12,2,Validacao,2024,10,7,20,0,202410072000,2024-10-07 20:00,342,1,3.553053613053613,14838,-7,443,-22,-13,-1,1,1,369,342,340.5594797213485,-28.44052027865155,28.44052027865155,808.8631937203899,729,342,369
12,2,Validacao,2024,10,7,21,0,202410072100,2024-10-07 21:00,341,-1,4.860745920745921,14838,-7,434,-22,-7,-2,-3,-2,370,341,337.3141466613621,-32.68585333863791,32.68585333863791,1068.365008474947,841,341,370
12,2,Validacao,2024,10,7,22,0,202410072200,2024-10-07 22:00,339,-2,7.42997668997669,14837,-6,430,-13,4,-1,-3,-2,370,339,338.3399462847741,-31.6600537152259,31.6600537152259,1002.359001250989,961,339,370
12,2,Validacao,2024,10,7,23,0,202410072300,2024-10-07 23:00,338,-1,8.937668997668998,14837,-6,436,2,16,1,0,-3,369,338,341.8007553001094,-27.19924469989064,27.19924469989064,739.7989122445291,961,338,369
12,2,Validacao,2024,10,8,0,0,202410080000,2024-10-08 00:00,339,1,9.537668997668998,14836,-6,446,16,14,2,3,0,365,339,346.2257759012434,-18.77422409875658,18.77422409875658,352.4714905103322,676,339,365
12,2,Validacao,2024,10,8,1,0,202410080100,2024-10-08 01:00,348,9,11.06074592074592,14836,-6,458,22,14,8,10,10,360,348,377.4122183041869,17.41221830418692,17.41221830418692,303.1853462726621,144,348,360
12,2,Validacao,2024,10,8,2,0,202410080200,2024-10-08 02:00,359,11,11.76843822843823,14836,-6,472,26,16,2,10,13,357,359,376.5883327640804,19.58833276408041,19.58833276408041,383.7027804763459,4,359,357
12,2,Validacao,2024,10,8,3,0,202410080300,2024-10-08 03:00,366,7,12.12228438228438,14835,-6,477,19,7,-4,-2,8,357,366,361.8882110798444,4.888211079844382,4.888211079844382,23.89460756111338,81,366,357
12,2,Validacao,2024,10,8,4,0,202410080400,2024-10-08 04:00,369,3,13.10689976689977,14835,-5,478,6,1,-4,-8,2,359,369,359.232729360023,0.2327293600229723,0.2327293600229723,0.05416295501670225,100,369,359
12,2,Validacao,2024,10,8,5,0,202410080500,2024-10-08 05:00,370,1,14.78382284382284,14835,-5,477,0,-1,-2,-6,-8,362,370,360.3825409821926,-1.617459017807391,1.617459017807391,2.616173674286451,64,370,362
12,2,Validacao,2024,10,8,6,0,202410080600,2024-10-08 06:00,370,0,15.64536130536131,14835,-4,469,-9,-8,-1,-3,-11,368,370,361.4470292358094,-6.552970764190604,6.552970764190604,42.94142583633679,4,370,368
12,2,Validacao,2024,10,8,7,0,202410080700,2024-10-08 07:00,369,-1,16.70689976689977,14835,-3,461,-16,-8,-1,-2,-8,375,369,361.9336691751507,-13.06633082484927,13.06633082484927,170.7290012244063,36,369,375
12,2,Validacao,2024,10,8,8,0,202410080800,2024-10-08 08:00,365,-4,17.38102564102564,14836,-2,457,-12,3,-3,-4,-7,384,365,355.0847451707575,-28.91525482924249,28.91525482924249,836.0919618400309,361,365,384
12,2,Validacao,2024,10,8,9,0,202410080900,2024-10-08 09:00,360,-5,17.92564102564103,14836,-2,461,0,13,-1,-4,-6,402,360,353.9183925863471,-48.08160741365293,48.08160741365293,2311.840971480645,1764,360,402
12,2,Validacao,2024,10,8,10,0,202410081000,2024-10-08 10:00,357,-3,18.26153846153846,14837,-1,473,16,25,2,1,-3,410,357,359.1440265546339,-50.85597344536609,50.85597344536609,2586.330035075781,2809,357,410
12,2,Validacao,2024,10,8,11,0,202410081100,2024-10-08 11:00,357,0,18.98461538461539,14837,-1,479,18,15,3,5,1,410,357,364.75409639949,-45.24590360051002,45.24590360051002,2047.191792626646,2809,357,410
12,2,Validacao,2024,10,8,12,0,202410081200,2024-10-08 12:00,359,2,19.8923076923077,14837,0,482,9,7,2,5,6,409,359,368.0063472443221,-40.99365275567789,40.99365275567789,1680.479566253097,2500,359,409
12,2,Validacao,2024,10,8,13,0,202410081300,2024-10-08 13:00,362,3,19.92307692307693,14838,1,482,3,-6,1,3,8,417,362,369.5303422571429,-47.46965774285707,47.46965774285707,2253.36840622399,3025,362,417
12,2,Validacao,2024,10,8,14,0,202410081400,2024-10-08 14:00,368,6,20.13846153846154,14837,1,482,0,-10,3,4,9,458,368,381.8145544003141,-76.18544559968586,76.18544559968586,5804.222121222694,8100,368,458
12,2,Validacao,2024,10,8,15,0,202410081500,2024-10-08 15:00,375,7,20.29230769230769,14837,1,481,-1,-13,1,4,7,491,375,383.7982438548024,-107.2017561451976,107.2017561451976,11492.21652061441,13456,375,491
12,2,Validacao,2024,10,8,16,0,202410081600,2024-10-08 16:00,384,9,20.23076923076923,14839,3,475,-7,-20,2,3,7,491,384,395.895145719245,-95.10485428075503,95.10485428075503,9044.93330776365,11449,384,491
12,2,Validacao,2024,10,8,17,0,202410081700,2024-10-08 17:00,402,18,20.32307692307692,14839,4,465,-16,-15,9,11,15,479,402,442.6737173904135,-36.32628260958654,36.32628260958654,1319.59880823155,5929,402,479
12,2,Validacao,2024,10,8,18,0,202410081800,2024-10-08 18:00,410,8,20.27692307692308,14830,-5,459,-16,-7,-10,-1,2,492,410,390.5826427797208,-101.4173572202792,101.4173572202792,10285.48034554572,6724,410,492
12,2,Validacao,2024,10,8,19,0,202410081900,2024-10-08 19:00,410,0,20.26153846153846,14828,-7,450,-15,-8,-8,-18,-7,520,410,387.6949424147737,-132.3050575852263,132.3050575852263,17504.62826263006,12100,410,520
12,2,Validacao,2024,10,8,20,0,202410082000,2024-10-08 20:00,409,-1,20.26153846153846,14833,-2,437,-22,-5,-1,-9,-10,538,409,396.188630729135,-141.811369270865,141.811369270865,20110.46445447765,16641,409,538
12,2,Validacao,2024,10,8,21,0,202410082100,2024-10-08 21:00,417,8,20.29230769230769,14840,5,429,-21,0,9,8,-10,580,417,436.7797293077317,-143.2202706922683,143.2202706922683,20512.0459371666,26569,417,580
12,2,Validacao,2024,10,8,22,0,202410082200,2024-10-08 22:00,458,41,20.32307692307692,14843,7,428,-9,3,33,42,33,617,458,536.8918410102332,-80.10815898976682,80.10815898976682,6417.317136729759,25281,458,617
12,2,Validacao,2024,10,8,23,0,202410082300,2024-10-08 23:00,491,33,20.33846153846154,14843,7,435,6,3,-8,25,33,633,491,519.1652385902961,-113.8347614097039,113.8347614097039,12958.35290520421,20164,491,633
12,2,Validacao,2024,10,9,0,0,202410090000,2024-10-09 00:00,491,0,20.33846153846154,14842,5,445,17,-2,-33,-41,1,645,491,444.757887678997,-200.242112321003,200.242112321003,40096.90354677718,23716,491,645
12,2,Validacao,2024,10,9,1,0,202410090100,2024-10-09 01:00,479,-12,20.81538461538462,14842,5,451,16,0,-12,-45,-20,651,479,449.1186850679494,-201.8813149320506,201.8813149320506,40756.0653186938,29584,479,651
12,2,Validacao,2024,10,9,2,0,202410090200,2024-10-09 02:00,492,13,20.76923076923077,14842,5,453,8,-1,25,13,-28,662,492,549.7474645206354,-112.2525354793646,112.2525354793646,12600.63172154601,28900,492,662
12,2,Validacao,2024,10,9,3,0,202410090300,2024-10-09 03:00,520,28,20.6,14842,4,458,7,5,15,40,-5,682,520,577.7786156587467,-104.2213843412533,104.2213843412533,10862.09695400723,26244,520,682
12,2,Validacao,2024,10,9,4,0,202410090400,2024-10-09 04:00,538,18,20.63846153846154,14842,5,469,16,11,-10,5,18,706,538,529.4003111264557,-176.5996888735443,176.5996888735443,31187.45011023265,28224,538,706
12,2,Validacao,2024,10,9,5,0,202410090500,2024-10-09 05:00,580,42,20.45384615384615,14841,4,475,17,7,24,14,54,725,580,671.0908605111919,-53.90913948880814,53.90913948880814,2906.195320423773,21025,580,725
