EVENTO,SERIE,CONJUNTO,ANO,MES,DIA,HORA,MINUTO,COD_SEQUENCIAL,DATA_HORA,inp01_input_1_nivel_86472600,inp02_input_2_nivel_D-1h_86472600,inp03_input_3_chuva_med_acum_36h,inp04_input_4a_nivel_86298000,inp05_input_4b_nivel_D-10H_86298000,inp06_input_7a_nivel_86472000,inp07_input_7b_nivel_D-2h_86472000,inp08_input_7c_nivel_A-14h_86472000,inp09_input_8a_nivel_86125130,inp10_input_8b_nivel_D-11h_86125130,inp11_input_14_nivel_D-8h_86472600,inp12_input_15_nivel_D-12h_86472600,saida_8h_conv_nivel_8h_86472600,NIVEL_ATUAL_CM,OBSERVADO_CM_AUDITORIA,RNA_CM,ERRO_RNA_CM,ERRO_ABS_CM,E2_RNA,PERS_BASE_NIVEL_ATUAL_CM,E2_PERS,SERIE_AUDITORIA,CONJUNTO_AUDITORIA
20,1,Treino,2025,9,2,18,0,202509021800,2025-09-02 18:00,303,49,0.5909090909090908,51,-7,266,0,21,73,-10,83,64,405,303,405,377.3097370174645,-27.6902629825355,27.6902629825355,766.7506640419758,303,10404,1,Treino
20,1,Treino,2025,9,2,19,0,202509021900,2025-09-02 19:00,351,48,0.5909090909090908,51,-5,277,11,21,73,-9,140,109,409,351,409,443.7870920907214,34.78709209072144,34.78709209072144,1210.141776128334,351,3364,1,Treino
20,1,Treino,2025,9,2,20,0,202509022000,2025-09-02 20:00,365,14,0.5909090909090908,50,-5,299,33,27,73,-9,158,126,418,365,418,433.6805085078835,15.68050850788347,15.68050850788347,245.878347065806,365,2809,1,Treino
20,1,Treino,2025,9,2,21,0,202509022100,2025-09-02 21:00,373,8,0.609090909090909,50,-5,315,38,19,80,-3,165,142,436,373,436,428.9831104688224,-7.01688953117764,7.01688953117764,49.23673869275036,373,3969,1,Treino
20,1,Treino,2025,9,2,22,0,202509022200,2025-09-02 22:00,384,11,0.609090909090909,50,-3,325,26,7,82,0,172,164,456,384,456,471.4043825271835,15.40438252718354,15.40438252718354,237.2950010437976,384,5184,1,Treino
20,1,Treino,2025,9,2,23,0,202509022300,2025-09-02 23:00,395,11,0.609090909090909,50,-2,332,17,0,82,-1,180,184,488,395,488,489.7607086288232,1.760708628823181,1.760708628823181,3.100094875612407,395,8649,1,Treino
20,1,Treino,2025,9,3,0,0,202509030000,2025-09-03 00:00,400,5,0.609090909090909,50,-1,339,14,3,83,0,180,193,532,400,532,452.9899219390791,-79.01007806092093,79.01007806092093,6242.592435192819,400,17424,1,Treino
20,1,Treino,2025,9,3,1,0,202509030100,2025-09-03 01:00,402,2,0.609090909090909,50,-1,344,12,23,82,1,148,194,564,402,564,427.1616249533416,-136.8383750466584,136.8383750466584,18724.74088540994,402,26244,1,Treino
20,1,Treino,2025,9,3,2,0,202509030200,2025-09-03 02:00,405,3,0.609090909090909,50,0,346,7,26,83,5,102,193,602,405,602,427.7448123517867,-174.2551876482133,174.2551876482133,30364.87042231404,405,38809,1,Treino
20,1,Treino,2025,9,3,3,0,202509030300,2025-09-03 03:00,409,4,0.609090909090909,50,-1,347,3,20,83,8,58,194,636,409,636,430.684449634338,-205.315550365662,205.315550365662,42154.4752219547,409,51529,1,Treino
20,1,Treino,2025,9,3,4,0,202509030400,2025-09-03 04:00,418,9,0.609090909090909,50,-1,347,1,13,83,10,53,198,668,418,668,491.8605815141987,-176.1394184858013,176.1394184858013,31025.09474451626,418,62500,1,Treino
20,1,Treino,2025,9,3,5,0,202509030500,2025-09-03 05:00,436,18,0.609090909090909,50,-1,346,-1,8,83,10,63,182,694,436,694,598.7874992221433,-95.21250077785669,95.21250077785669,9065.420304373361,436,66564,1,Treino
20,1,Treino,2025,9,3,6,0,202509030600,2025-09-03 06:00,456,20,0.8424242424242423,50,0,346,-1,2,83,10,72,153,729,456,729,627.5987674375781,-101.4012325624219,101.4012325624219,10282.20996517837,456,74529,1,Treino
20,1,Treino,2025,9,3,7,0,202509030700,2025-09-03 07:00,488,32,1.400757575757576,50,0,347,1,1,83,10,93,137,757,488,757,687.4240499584776,-69.57595004152245,69.57595004152245,4840.812824180427,488,72361,1,Treino
20,1,Treino,2025,9,3,8,0,202509030800,2025-09-03 08:00,532,44,2.767424242424243,51,1,351,5,4,83,3,132,167,772,532,772,730.1192543596243,-41.88074564037572,41.88074564037572,1753.99685539385,532,57600,1,Treino
20,1,Treino,2025,9,3,9,0,202509030900,2025-09-03 09:00,564,32,3.717424242424242,51,1,352,5,-10,83,1,162,191,784,564,784,772.0273193228082,-11.97268067719176,11.97268067719176,143.345082598001,564,48400,1,Treino
20,1,Treino,2025,9,3,10,0,202509031000,2025-09-03 10:00,602,38,4.325757575757576,52,2,350,-1,-24,83,1,197,218,793,602,793,789.4555423912097,-3.544457608790253,3.544457608790253,12.56317974051112,602,36481,1,Treino
20,1,Treino,2025,9,3,11,0,202509031100,2025-09-03 11:00,636,34,4.325757575757576,51,1,328,-24,-38,83,0,227,241,799,636,799,793.9209263872408,-5.079073612759203,5.079073612759203,25.79698876382682,636,26569,1,Treino
20,1,Treino,2025,9,3,12,0,202509031200,2025-09-03 12:00,668,32,4.375757575757576,51,1,304,-46,-34,83,1,250,268,801,668,801,782.7216448301394,-18.27835516986056,18.27835516986056,334.0982677155683,668,17689,1,Treino
20,1,Treino,2025,9,3,13,0,202509031300,2025-09-03 13:00,694,26,4.400757575757576,51,1,287,-41,-24,83,0,258,292,801,694,801,796.5784908866626,-4.421509113337379,4.421509113337379,19.5497428393255,694,11449,1,Treino
20,1,Treino,2025,9,3,14,0,202509031400,2025-09-03 14:00,729,35,4.400757575757576,51,1,274,-30,-20,82,-1,273,324,797,729,797,808.5039163852792,11.50391638527924,11.50391638527924,132.3400921994962,729,4624,1,Treino
20,1,Treino,2025,9,3,15,0,202509031500,2025-09-03 15:00,757,28,4.400757575757576,52,2,266,-21,-13,83,0,269,348,791,757,791,830.1312603325325,39.13126033253252,39.13126033253252,1531.255535212433,757,1156,1,Treino
20,1,Treino,2025,9,3,16,0,202509031600,2025-09-03 16:00,772,15,4.400757575757576,53,3,266,-8,-2,83,0,240,354,785,772,785,825.1331437786502,40.13314377865015,40.13314377865015,1610.669229557805,772,169,1,Treino
20,1,Treino,2025,9,3,17,0,202509031700,2025-09-03 17:00,784,12,4.400757575757576,53,3,266,0,-1,83,0,220,348,780,784,780,821.6704232886383,41.67042328863829,41.67042328863829,1736.424177054288,784,16,1,Treino
20,1,Treino,2025,9,3,18,0,202509031800,2025-09-03 18:00,793,9,4.400757575757576,53,2,266,0,0,83,0,191,337,778,793,778,815.1873880167617,37.1873880167617,37.1873880167617,1382.901827509192,793,225,1,Treino
20,1,Treino,2025,9,3,19,0,202509031900,2025-09-03 19:00,799,6,4.400757575757576,53,2,271,5,6,83,0,163,311,784,799,784,804.6403051602013,20.64030516020125,20.64030516020125,426.0221971062304,799,225,1,Treino
20,1,Treino,2025,9,3,20,0,202509032000,2025-09-03 20:00,801,2,4.400757575757576,53,1,292,26,21,83,0,133,269,785,801,785,779.5794105622773,-5.420589437722697,5.420589437722697,29.38278985235086,801,256,1,Treino
20,1,Treino,2025,9,3,21,0,202509032100,2025-09-03 21:00,801,0,4.400757575757576,53,2,304,33,11,83,0,107,237,783,801,783,758.2315312436975,-24.76846875630247,24.76846875630247,613.4770445319315,801,324,1,Treino
20,1,Treino,2025,9,3,22,0,202509032200,2025-09-03 22:00,797,-4,4.400757575757576,54,3,321,29,13,80,-3,68,195,779,797,779,749.2724487850712,-29.72755121492878,29.72755121492878,883.7273012362136,797,324,1,Treino
20,1,Treino,2025,9,3,23,0,202509032300,2025-09-03 23:00,791,-6,4.400757575757576,55,4,329,25,7,76,-7,34,155,774,791,774,744.8629572786082,-29.13704272139182,29.13704272139182,848.9672585482122,791,289,1,Treino
20,1,Treino,2025,9,4,0,0,202509040000,2025-09-04 00:00,785,-6,4.667424242424243,55,4,332,11,5,75,-8,13,117,771,785,771,751.0748572327647,-19.92514276723534,19.92514276723534,397.0113142947109,785,196,1,Treino
20,1,Treino,2025,9,4,1,0,202509040100,2025-09-04 01:00,780,-5,4.500757575757576,54,2,334,5,24,73,-9,-4,86,765,780,765,740.2101646985426,-24.7898353014574,24.7898353014574,614.5359342733835,780,225,1,Treino
20,1,Treino,2025,9,4,2,0,202509040200,2025-09-04 02:00,778,-2,4.467424242424242,54,1,333,1,23,73,-10,-15,49,757,778,757,724.4468242708999,-32.55317572910008,32.55317572910008,1059.70925004967,778,441,1,Treino
20,1,Treino,2025,9,4,3,0,202509040300,2025-09-04 03:00,784,6,4.321969696969697,55,2,321,-13,5,73,-10,-15,27,747,784,747,714.03532940393,-32.96467059607005,32.96467059607005,1086.669507507405,784,1369,1,Treino
20,1,Treino,2025,9,4,4,0,202509040400,2025-09-04 04:00,785,1,4.121969696969697,55,2,306,-27,-2,73,-10,-16,13,736,785,736,716.3212135278009,-19.67878647219914,19.67878647219914,387.2546370184077,785,2401,1,Treino
20,1,Treino,2025,9,4,5,0,202509040500,2025-09-04 05:00,783,-2,4.076515151515151,56,3,295,-26,-3,80,-3,-18,-1,726,783,726,717.0142782879827,-8.985721712017266,8.985721712017266,80.74319468581851,783,3249,1,Treino
20,1,Treino,2025,9,4,6,0,202509040600,2025-09-04 06:00,779,-4,4.421969696969697,56,3,288,-18,-7,83,0,-18,-14,719,779,719,721.643215735989,2.643215735988974,2.643215735988974,6.986589426979736,779,3600,1,Treino
20,1,Treino,2025,9,4,7,0,202509040700,2025-09-04 07:00,774,-5,4.494696969696969,56,3,283,-12,-5,83,0,-17,-25,718,774,718,718.2930896424746,0.2930896424745697,0.2930896424745697,0.0859015385258711,774,3136,1,Treino
20,1,Treino,2025,9,4,8,0,202509040800,2025-09-04 08:00,771,-3,5.77651515151515,68,14,279,-9,-4,83,0,-14,-30,721,771,721,721.7108717077274,0.7108717077273923,0.7108717077273923,0.505338584847259,771,2500,1,Treino
20,1,Treino,2025,9,4,9,0,202509040900,2025-09-04 09:00,765,-6,10.13106060606061,98,43,276,-7,-8,83,3,-15,-36,721,765,721,742.1059047918518,21.1059047918518,21.1059047918518,445.4592170827127,765,1936,1,Treino
20,1,Treino,2025,9,4,10,0,202509041000,2025-09-04 10:00,757,-8,17.63106060606061,109,54,274,-5,-23,83,7,-21,-40,716,757,716,756.4765748836248,40.47657488362483,40.47657488362483,1638.353114309689,757,1681,1,Treino
20,1,Treino,2025,9,4,11,0,202509041100,2025-09-04 11:00,747,-10,20.18560606060606,111,57,272,-4,-14,82,7,-37,-44,699,747,699,735.0603040494899,36.0603040494899,36.0603040494899,1300.345528141658,747,2304,1,Treino
20,1,Treino,2025,9,4,12,0,202509041200,2025-09-04 12:00,736,-11,23.34924242424243,111,57,271,-3,-18,82,9,-49,-49,679,736,679,716.2441977667416,37.24419776674165,37.24419776674165,1387.130267288164,736,3249,1,Treino
20,1,Treino,2025,9,4,13,0,202509041300,2025-09-04 13:00,726,-10,27.31287878787879,111,56,271,-1,-8,82,9,-57,-54,664,726,664,693.9767320652351,29.97673206523507,29.97673206523507,898.6044653108924,726,3844,1,Treino
20,1,Treino,2025,9,4,14,0,202509041400,2025-09-04 14:00,719,-7,30.44924242424243,112,57,272,1,-2,82,9,-60,-59,652,719,652,680.639082496332,28.63908249633198,28.63908249633198,820.1970462317088,719,4489,1,Treino
20,1,Treino,2025,9,4,15,0,202509041500,2025-09-04 15:00,718,-1,31.31287878787879,113,57,277,6,3,83,10,-56,-66,644,718,644,668.7596566876161,24.75965668761614,24.75965668761614,613.0405992886148,718,5476,1,Treino
20,1,Treino,2025,9,4,16,0,202509041600,2025-09-04 16:00,721,3,32.56742424242425,115,59,308,36,32,83,3,-50,-64,637,721,637,656.5057869546232,19.5057869546232,19.5057869546232,380.4757247191488,721,7056,1,Treino
20,1,Treino,2025,9,4,17,0,202509041700,2025-09-04 17:00,721,0,33.95833333333334,117,61,342,65,46,84,1,-44,-62,629,721,629,653.6229459351641,24.62294593516413,24.62294593516413,606.2894665260155,721,8464,1,Treino
20,1,Treino,2025,9,4,18,0,202509041800,2025-09-04 18:00,716,-5,36.40681818181818,119,51,368,60,41,84,1,-41,-63,618,716,618,644.988416178188,26.988416178188,26.988416178188,728.37460780708,716,9604,1,Treino
20,1,Treino,2025,9,4,19,0,202509041900,2025-09-04 19:00,699,-17,37.36666666666667,117,19,407,65,50,84,1,-48,-75,611,699,611,624.2814709393317,13.28147093933171,13.28147093933171,176.3974703123128,699,7744,1,Treino
20,1,Treino,2025,9,4,20,0,202509042000,2025-09-04 20:00,679,-20,37.47272727272728,115,6,441,73,41,84,1,-57,-92,605,679,605,606.37965615954,1.379656159539991,1.379656159539991,1.903451118556637,679,5476,1,Treino
20,1,Treino,2025,9,4,21,0,202509042100,2025-09-04 21:00,664,-15,37.86818181818182,113,2,459,52,23,84,1,-62,-101,596,664,596,580.501640108101,-15.49835989189899,15.49835989189899,240.1991593388231,664,4624,1,Treino
20,1,Treino,2025,9,4,22,0,202509042200,2025-09-04 22:00,652,-12,39.35984848484848,113,2,464,23,9,84,2,-67,-105,587,652,587,558.5899338586205,-28.4100661413795,28.4100661413795,807.131858157558,652,4225,1,Treino
20,1,Treino,2025,9,4,23,0,202509042300,2025-09-04 23:00,644,-8,40.0689393939394,111,0,467,8,6,85,3,-74,-103,572,644,572,543.7057506041608,-28.29424939583919,28.29424939583919,800.5645488739463,644,5184,1,Treino
20,1,Treino,2025,9,5,0,0,202509050000,2025-09-05 00:00,637,-7,40.78257575757576,109,-3,469,5,4,86,4,-84,-99,538,637,538,536.8410904223483,-1.158909577651684,1.158909577651684,1.343071409172805,637,9801,1,Treino
20,1,Treino,2025,9,5,1,0,202509050100,2025-09-05 01:00,629,-8,40.97575757575758,109,-4,471,4,4,86,4,-92,-97,517,629,517,533.8750184593828,16.87501845938277,16.87501845938277,284.7662480045094,629,12544,1,Treino
20,1,Treino,2025,9,5,2,0,202509050200,2025-09-05 02:00,618,-11,41.08484848484849,111,-4,473,4,3,86,3,-98,-101,506,618,506,536.2932520151021,30.2932520151021,30.2932520151021,917.6811176504873,618,12544,1,Treino
20,1,Treino,2025,9,5,3,0,202509050300,2025-09-05 03:00,611,-7,41.1939393939394,114,-3,474,3,1,87,4,-88,-107,503,611,503,531.332796086854,28.33279608685405,28.33279608685405,802.7473340992519,611,11664,1,Treino
20,1,Treino,2025,9,5,4,0,202509050400,2025-09-05 04:00,605,-6,41.39393939393941,116,-3,475,2,0,88,4,-74,-116,506,605,506,533.1067188924031,27.10671889240314,27.10671889240314,734.7742091117651,605,9801,1,Treino
20,1,Treino,2025,9,5,5,0,202509050500,2025-09-05 05:00,596,-9,41.7939393939394,118,1,476,2,-4,88,4,-68,-125,521,596,521,537.8281689699066,16.82816896990664,16.82816896990664,283.1872708797288,596,5625,1,Treino
20,1,Treino,2025,9,5,6,0,202509050600,2025-09-05 06:00,587,-9,41.9539393939394,125,10,476,1,-31,88,4,-65,-129,550,587,550,536.1590708907991,-13.84092910920094,13.84092910920094,191.571318605926,587,1369,1,Treino
20,1,Treino,2025,9,5,7,0,202509050700,2025-09-05 07:00,572,-15,41.9939393939394,136,23,476,0,-34,89,5,-72,-127,566,572,566,528.9568875199146,-37.04311248008537,37.04311248008537,1372.192182212257,572,36,1,Treino
20,1,Treino,2025,9,5,8,0,202509050800,2025-09-05 08:00,538,-34,42.0539393939394,147,34,476,0,-26,89,5,-99,-141,571,538,571,539.5023617053183,-31.49763829468168,31.49763829468168,992.1012181425978,538,1089,1,Treino
20,1,Treino,2025,9,5,9,0,202509050900,2025-09-05 09:00,517,-21,42.0539393939394,158,47,476,0,-39,90,6,-112,-147,569,517,569,520.7382746852206,-48.26172531477937,48.26172531477937,2329.194130359216,517,2704,1,Treino
20,1,Treino,2025,9,5,10,0,202509051000,2025-09-05 10:00,506,-11,42.0539393939394,165,56,456,-20,-54,90,5,-112,-146,563,506,563,512.8027847656408,-50.19721523435919,50.19721523435919,2519.760417284583,506,3249,1,Treino
20,1,Treino,2025,9,5,11,0,202509051100,2025-09-05 11:00,503,-3,42.0539393939394,167,58,423,-53,-51,91,5,-108,-141,547,503,547,528.2664749751561,-18.73352502484386,18.73352502484386,350.944959856451,503,1936,1,Treino
20,1,Treino,2025,9,5,12,0,202509051200,2025-09-05 12:00,506,3,41.91454545454546,169,58,407,-49,-21,94,8,-99,-131,534,506,534,542.5990713311504,8.599071331150412,8.599071331150412,73.94402775821293,506,784,1,Treino
20,1,Treino,2025,9,5,13,0,202509051300,2025-09-05 13:00,521,15,41.9509090909091,171,57,402,-21,-8,95,9,-75,-108,521,521,521,523.1363518160541,2.136351816054116,2.136351816054116,4.563999081957721,521,0,1,Treino
20,1,Treino,2025,9,5,14,0,202509051400,2025-09-05 14:00,550,29,41.9509090909091,171,55,404,-3,0,95,8,-37,-68,511,550,511,550.4516420684145,39.45164206841446,39.45164206841446,1556.432061894289,550,1521,1,Treino
20,1,Treino,2025,9,5,15,0,202509051500,2025-09-05 15:00,566,16,41.96909090909092,169,51,439,37,33,100,12,-6,-45,503,566,503,522.9631138219564,19.96311382195643,19.96311382195643,398.5259134683877,566,3969,1,Treino
20,1,Treino,2025,9,5,16,0,202509051600,2025-09-05 16:00,571,5,42.00545454545455,163,38,469,65,28,103,15,33,-34,496,571,496,524.2669435051006,28.26694350510058,28.26694350510058,799.0200951205481,571,5625,1,Treino
20,1,Treino,2025,9,5,17,0,202509051700,2025-09-05 17:00,569,-2,42.02545454545456,157,21,480,41,10,103,15,52,-27,490,569,490,526.4516284953288,36.45162849532881,36.45162849532881,1328.721219961467,569,6241,1,Treino
20,1,Treino,2025,9,5,18,0,202509051800,2025-09-05 18:00,563,-6,41.68000000000001,153,6,484,15,3,103,14,57,-24,484,563,484,513.0192858157893,29.01928581578932,29.01928581578932,842.118949258471,563,6241,1,Treino
20,1,Treino,2025,9,5,19,0,202509051900,2025-09-05 19:00,547,-16,41.60727272727274,150,-8,486,6,1,97,8,44,-25,479,547,479,493.4861442637626,14.48614426376264,14.48614426376264,209.8483756305432,547,4624,1,Treino
20,1,Treino,2025,9,5,20,0,202509052000,2025-09-05 20:00,534,-13,40.32545454545456,147,-18,487,3,1,97,7,28,-4,474,534,474,486.6714075390574,12.67140753905744,12.67140753905744,160.5645690208817,534,3600,1,Treino
20,1,Treino,2025,9,5,21,0,202509052100,2025-09-05 21:00,521,-13,35.95272727272728,149,-18,487,1,0,96,6,0,4,467,521,467,468.2520679258183,1.252067925818324,1.252067925818324,1.567674090862999,521,2916,1,Treino
20,1,Treino,2025,9,5,22,0,202509052200,2025-09-05 22:00,511,-10,28.47272727272727,157,-12,487,0,0,97,6,-39,5,461,511,461,453.969384877074,-7.030615122925951,7.030615122925951,49.42954900671509,511,2500,1,Treino
20,1,Treino,2025,9,5,23,0,202509052300,2025-09-05 23:00,503,-8,25.93818181818181,162,-9,486,-1,-1,96,2,-63,0,458,503,458,451.851736964473,-6.148263035526952,6.148263035526952,37.80113835402709,503,2025,1,Treino
