EVENTO,SERIE,CONJUNTO,ANO,MES,DIA,HORA,MINUTO,COD_SEQUENCIAL,DATA_HORA,inp01_input_1_nivel_86472600,inp02_input_2_nivel_D_1h_86472600,inp03_input_3_chuva_med_acum_36h,inp04_input_6_nivel_86448000,inp05_input_6_nivel_D_12H_86448000,inp06_input_6_nivel_D_14H_86448000,inp07_input_7_nivel_86472000,inp08_input_7_nivel_D_1h_86472000,inp09_input_7_nivel_D_2h_86472000,inp10_input_7_nivel_D_4h_86472000,inp11_input_7_nivel_A_12h_86472000,saida_12h_alt_nivel_D12h_86472600,NIVEL_ATUAL_CM,OBSERVADO_12H_CM_AUDITORIA,PERSISTENCIA_CM,TIPO_ALVO_RNA,OBSERVADO_CM_AUDITORIA,RNA_CM,ALT_OBSERVADA_CM,ALT_RNA_CM,ERRO_RNA_CM,ERRO_ABS_CM,E2_RNA,PERS_BASE_NIVEL_ATUAL_CM,E2_PERS,SERIE_AUDITORIA,CONJUNTO_AUDITORIA
20,1,Treino,2025,9,3,11,0,202509031100,2025-09-03 11:00,636,34,4.325757575757576,14708,-16,-22,328,-22,-24,-19,-29,155,636,791,636,delta_alt,791,637.8523451177279,155,1.85234511772785,-153.1476548822721,153.1476548822721,23454.20419593954,636,24025,1,Treino
20,1,Treino,2025,9,3,12,0,202509031200,2025-09-03 12:00,668,32,4.375757575757576,14709,-13,-17,304,-24,-46,-47,-31,117,668,785,668,delta_alt,785,665.5992607007307,117,-2.400739299269276,-119.4007392992693,119.4007392992693,14256.53654521207,668,13689,1,Treino
20,1,Treino,2025,9,3,13,0,202509031300,2025-09-03 13:00,694,26,4.400757575757576,14713,-7,-11,287,-17,-41,-65,-22,86,694,780,694,delta_alt,780,694.6257022870537,86,0.6257022870537412,-85.37429771294626,85.37429771294626,7288.77070997878,694,7396,1,Treino
20,1,Treino,2025,9,3,14,0,202509031400,2025-09-03 14:00,729,35,4.400757575757576,14715,-3,-7,274,-13,-30,-76,-15,49,729,778,729,delta_alt,778,754.2542346174887,49,25.25423461748869,-23.74576538251131,23.74576538251131,563.8613736012725,729,2401,1,Treino
20,1,Treino,2025,9,3,15,0,202509031500,2025-09-03 15:00,757,28,4.400757575757576,14720,5,0,266,-8,-21,-62,-9,27,757,784,757,delta_alt,784,770.6614283029807,27,13.66142830298065,-13.33857169701935,13.33857169701935,177.9174949165256,757,729,1,Treino
20,1,Treino,2025,9,3,16,0,202509031600,2025-09-03 16:00,772,15,4.400757575757576,14725,14,7,266,0,-8,-38,0,13,772,785,772,delta_alt,785,765.1468430265255,13,-6.853156973474483,-19.85315697347448,19.85315697347448,394.1478418134185,772,169,1,Treino
20,1,Treino,2025,9,3,17,0,202509031700,2025-09-03 17:00,784,12,4.400757575757576,14724,16,9,266,0,0,-21,1,-1,784,783,784,delta_alt,783,765.4112065178635,-1,-18.58879348213645,-17.58879348213645,17.58879348213645,309.3656561572457,784,1,1,Treino
20,1,Treino,2025,9,3,18,0,202509031800,2025-09-03 18:00,793,9,4.400757575757576,14719,14,8,266,0,0,-8,0,-14,793,779,793,delta_alt,779,760.5931754935455,-14,-32.40682450645454,-18.40682450645454,18.40682450645454,338.8111884114155,793,196,1,Treino
20,1,Treino,2025,9,3,19,0,202509031900,2025-09-03 19:00,799,6,4.400757575757576,14713,13,5,271,5,5,5,4,-25,799,774,799,delta_alt,774,761.0636291322876,-25,-37.93637086771241,-12.93637086771241,12.93637086771241,167.3496912269984,799,625,1,Treino
20,1,Treino,2025,9,3,20,0,202509032000,2025-09-03 20:00,801,2,4.400757575757576,14707,7,2,292,21,26,26,17,-30,801,771,801,delta_alt,771,766.9512428130694,-30,-34.04875718693063,-4.048757186930629,4.048757186930629,16.39243475872242,801,900,1,Treino
20,1,Treino,2025,9,3,21,0,202509032100,2025-09-03 21:00,801,0,4.400757575757576,14706,6,6,304,12,33,38,11,-36,801,765,801,delta_alt,765,750.3558645956434,-36,-50.64413540435658,-14.64413540435658,14.64413540435658,214.4507017411297,801,1296,1,Treino
20,1,Treino,2025,9,3,22,0,202509032200,2025-09-03 22:00,797,-4,4.400757575757576,14707,6,7,321,17,29,55,19,-40,797,757,797,delta_alt,757,735.2594614016085,-40,-61.74053859839148,-21.74053859839148,21.74053859839148,472.6510185481498,797,1600,1,Treino
20,1,Treino,2025,9,3,23,0,202509032300,2025-09-03 23:00,791,-6,4.400757575757576,14710,2,10,329,8,25,58,30,-44,791,747,791,delta_alt,747,702.910005463364,-44,-88.08999453663603,-44.08999453663603,44.08999453663603,1943.927618240595,791,1936,1,Treino
20,1,Treino,2025,9,4,0,0,202509040000,2025-09-04 00:00,785,-6,4.667424242424243,14713,4,12,332,3,11,40,27,-49,785,736,785,delta_alt,736,698.170212930102,-49,-86.82978706989798,-37.82978706989798,37.82978706989798,1431.09278975382,785,2401,1,Treino
20,1,Treino,2025,9,4,1,0,202509040100,2025-09-04 01:00,780,-5,4.500757575757576,14713,0,5,334,2,5,30,19,-54,780,726,780,delta_alt,726,697.3578697278575,-54,-82.64213027214248,-28.64213027214248,28.64213027214248,820.3716265263807,780,2916,1,Treino
20,1,Treino,2025,9,4,2,0,202509040200,2025-09-04 02:00,778,-2,4.467424242424242,14710,-5,1,333,-1,1,12,12,-59,778,719,778,delta_alt,719,703.9610417518221,-59,-74.03895824817789,-15.03895824817789,15.03895824817789,226.1702651904378,778,3481,1,Treino
20,1,Treino,2025,9,4,3,0,202509040300,2025-09-04 03:00,784,6,4.321969696969697,14716,-4,3,321,-12,-13,-8,-4,-66,784,718,784,delta_alt,718,719.344416277211,-66,-64.65558372278895,1.344416277211053,1.344416277211053,1.807455126430027,784,4356,1,Treino
20,1,Treino,2025,9,4,4,0,202509040400,2025-09-04 04:00,785,1,4.121969696969697,14727,2,12,306,-15,-27,-26,-15,-64,785,721,785,delta_alt,721,714.3881201921054,-64,-70.61187980789464,-6.611879807894638,6.611879807894638,43.71695459404484,785,4096,1,Treino
20,1,Treino,2025,9,4,5,0,202509040500,2025-09-04 05:00,783,-2,4.076515151515151,14732,8,12,295,-11,-26,-39,-11,-62,783,721,783,delta_alt,721,720.2919426376155,-62,-62.70805736238447,-0.7080573623844657,0.7080573623844657,0.5013452284268466,783,3844,1,Treino
20,1,Treino,2025,9,4,6,0,202509040600,2025-09-04 06:00,779,-4,4.421969696969697,14739,20,14,288,-7,-18,-45,-7,-63,779,716,779,delta_alt,716,731.0367013619153,-63,-47.96329863808467,15.03670136191533,15.03670136191533,226.1023878474265,779,3969,1,Treino
20,1,Treino,2025,9,4,7,0,202509040700,2025-09-04 07:00,774,-5,4.494696969696969,14742,29,18,283,-5,-12,-38,-10,-75,774,699,774,delta_alt,699,733.639390411146,-75,-40.360609588854,34.639390411146,34.639390411146,1199.887368055793,774,5625,1,Treino
20,1,Treino,2025,9,4,8,0,202509040800,2025-09-04 08:00,771,-3,5.77651515151515,14747,40,28,279,-4,-9,-27,-25,-92,771,679,771,delta_alt,679,747.7079070330825,-92,-23.29209296691749,68.7079070330825,68.7079070330825,4720.776488866709,771,8464,1,Treino
20,1,Treino,2025,9,4,9,0,202509040900,2025-09-04 09:00,765,-6,10.13106060606061,14751,45,38,276,-3,-7,-19,-15,-101,765,664,765,delta_alt,664,741.2365169063665,-101,-23.76348309363345,77.23651690636655,77.23651690636655,5965.479543827445,765,10201,1,Treino
20,1,Treino,2025,9,4,10,0,202509041000,2025-09-04 10:00,757,-8,17.63106060606061,14758,51,51,274,-2,-5,-14,-19,-105,757,652,757,delta_alt,652,746.593919513863,-105,-10.40608048613694,94.59391951386306,94.59391951386306,8948.009608995202,757,11025,1,Treino
20,1,Treino,2025,9,4,11,0,202509041100,2025-09-04 11:00,747,-10,20.18560606060606,14762,52,56,272,-2,-4,-11,-10,-103,747,644,747,delta_alt,644,733.8706819101975,-103,-13.1293180898025,89.8706819101975,89.8706819101975,8076.739467003901,747,10609,1,Treino
20,1,Treino,2025,9,4,12,0,202509041200,2025-09-04 12:00,736,-11,23.34924242424243,14767,54,60,271,-1,-3,-8,-4,-99,736,637,736,delta_alt,637,726.5615847239023,-99,-9.438415276097658,89.56158472390234,89.56158472390234,8021.277458256737,736,9801,1,Treino
20,1,Treino,2025,9,4,13,0,202509041300,2025-09-04 13:00,726,-10,27.31287878787879,14774,61,64,271,0,-1,-5,-2,-97,726,629,726,delta_alt,629,730.921337259443,-97,4.921337259443021,101.921337259443,101.921337259443,10387.95898875313,726,9409,1,Treino
20,1,Treino,2025,9,4,14,0,202509041400,2025-09-04 14:00,719,-7,30.44924242424243,14786,76,73,272,1,1,-2,2,-101,719,618,719,delta_alt,618,745.8829399994067,-101,26.88293999940674,127.8829399994067,127.8829399994067,16354.04634289186,719,10201,1,Treino
20,1,Treino,2025,9,4,15,0,202509041500,2025-09-04 15:00,718,-1,31.31287878787879,14787,71,74,277,5,6,5,17,-107,718,611,718,delta_alt,611,754.5786995133118,-107,36.57869951331179,143.5786995133118,143.5786995133118,20614.84295393388,718,11449,1,Treino
20,1,Treino,2025,9,4,16,0,202509041600,2025-09-04 16:00,721,3,32.56742424242425,14786,59,76,308,31,36,37,46,-116,721,605,721,delta_alt,605,780.7390857623564,-116,59.73908576235635,175.7390857623564,175.7390857623564,30884.22626458884,721,13456,1,Treino
20,1,Treino,2025,9,4,17,0,202509041700,2025-09-04 17:00,721,0,33.95833333333334,14778,46,62,342,34,65,71,45,-125,721,596,721,delta_alt,596,769.933710409303,-125,48.93371040930299,173.933710409303,173.933710409303,30252.93561674728,721,15625,1,Treino
20,1,Treino,2025,9,4,18,0,202509041800,2025-09-04 18:00,716,-5,36.40681818181818,14789,50,62,368,26,60,96,33,-129,716,587,716,delta_alt,587,745.1630723703739,-129,29.16307237037392,158.1630723703739,158.1630723703739,25015.55746163614,716,16641,1,Treino
20,1,Treino,2025,9,4,19,0,202509041900,2025-09-04 19:00,699,-17,37.36666666666667,14787,45,55,407,39,65,130,44,-127,699,572,699,delta_alt,572,708.3182718217209,-127,9.318271821720941,136.3182718217209,136.3182718217209,18582.6712324606,699,16129,1,Treino
20,1,Treino,2025,9,4,20,0,202509042000,2025-09-04 20:00,679,-20,37.47272727272728,14775,28,36,441,34,73,133,38,-141,679,538,679,delta_alt,538,672.5501427295234,-141,-6.449857270476627,134.5501427295234,134.5501427295234,18103.74090853511,679,19881,1,Treino
20,1,Treino,2025,9,4,21,0,202509042100,2025-09-04 21:00,664,-15,37.86818181818182,14765,14,23,459,18,52,117,21,-147,664,517,664,delta_alt,517,645.3863156736711,-147,-18.61368432632889,128.3863156736711,128.3863156736711,16483.04605225953,664,21609,1,Treino
20,1,Treino,2025,9,4,22,0,202509042200,2025-09-04 22:00,652,-12,39.35984848484848,14757,-1,10,464,5,23,96,7,-146,652,506,652,delta_alt,506,617.5348087015661,-146,-34.46519129843387,111.5348087015661,111.5348087015661,12440.01355209495,652,21316,1,Treino
20,1,Treino,2025,9,4,23,0,202509042300,2025-09-04 23:00,644,-8,40.0689393939394,14745,-17,-6,467,3,8,60,5,-141,644,503,644,delta_alt,503,619.9864409637519,-141,-24.01355903624813,116.9864409637519,116.9864409637519,13685.8273693654,644,19881,1,Treino
20,1,Treino,2025,9,5,0,0,202509050000,2025-09-05 00:00,637,-7,40.78257575757576,14730,-37,-28,469,2,5,28,3,-131,637,506,637,delta_alt,506,616.9883559437898,-131,-20.01164405621023,110.9883559437898,110.9883559437898,12318.41515510537,637,17161,1,Treino
20,1,Treino,2025,9,5,1,0,202509050100,2025-09-05 01:00,629,-8,40.97575757575758,14725,-49,-37,471,2,4,12,2,-108,629,521,629,delta_alt,521,607.1919923287903,-108,-21.80800767120968,86.19199232879032,86.19199232879032,7429.05954160625,629,11664,1,Treino
20,1,Treino,2025,9,5,2,0,202509050200,2025-09-05 02:00,618,-11,41.08484848484849,14720,-66,-47,473,2,4,9,1,-68,618,550,618,delta_alt,550,580.0040539313264,-68,-37.99594606867356,30.00405393132644,30.00405393132644,900.2432523139455,618,4624,1,Treino
20,1,Treino,2025,9,5,3,0,202509050300,2025-09-05 03:00,611,-7,41.1939393939394,14718,-69,-56,474,1,3,7,-4,-45,611,566,611,delta_alt,566,581.526015409054,-45,-29.47398459094597,15.52601540905403,15.52601540905403,241.057154482183,611,2025,1,Treino
20,1,Treino,2025,9,5,4,0,202509050400,2025-09-05 04:00,605,-6,41.39393939393941,14721,-65,-65,475,1,2,6,-30,-34,605,571,605,delta_alt,571,587.4311158282433,-34,-17.56888417175674,16.43111582824326,16.43111582824326,269.9815673611463,605,1156,1,Treino
20,1,Treino,2025,9,5,5,0,202509050500,2025-09-05 05:00,596,-9,41.7939393939394,14718,-60,-69,476,1,2,5,-33,-27,596,569,596,delta_alt,569,579.0210753158688,-27,-16.97892468413124,10.02107531586876,10.02107531586876,100.4219504863141,596,729,1,Treino
20,1,Treino,2025,9,5,6,0,202509050600,2025-09-05 06:00,587,-9,41.9539393939394,14712,-77,-74,476,0,1,3,-26,-24,587,563,587,delta_alt,563,556.6688619455914,-24,-30.3311380544086,-6.331138054408598,6.331138054408598,40.08330906398069,587,576,1,Treino
20,1,Treino,2025,9,5,7,0,202509050700,2025-09-05 07:00,572,-15,41.9939393939394,14706,-81,-72,476,0,0,2,-39,-25,572,547,572,delta_alt,547,530.5360902500988,-25,-41.46390974990118,-16.46390974990118,16.46390974990118,271.060324252891,572,625,1,Treino
20,1,Treino,2025,9,5,8,0,202509050800,2025-09-05 08:00,538,-34,42.0539393939394,14701,-74,-88,476,0,0,1,-34,-4,538,534,538,delta_alt,534,461.6950077379261,-4,-76.30499226207394,-72.30499226207394,72.30499226207394,5228.011906018572,538,16,1,Treino
20,1,Treino,2025,9,5,9,0,202509050900,2025-09-05 09:00,517,-21,42.0539393939394,14707,-58,-80,476,0,0,0,-18,4,517,521,517,delta_alt,521,486.2891847705539,4,-30.7108152294461,-34.7108152294461,34.7108152294461,1204.840693892747,517,16,1,Treino
20,1,Treino,2025,9,5,10,0,202509051000,2025-09-05 10:00,506,-11,42.0539393939394,14724,-33,-51,456,-20,-20,-20,-25,5,506,511,506,delta_alt,511,489.2096883137467,5,-16.79031168625329,-21.79031168625329,21.79031168625329,474.8176833840667,506,25,1,Treino
20,1,Treino,2025,9,5,11,0,202509051100,2025-09-05 11:00,503,-3,42.0539393939394,14739,-6,-26,423,-33,-53,-53,-36,0,503,503,503,delta_alt,503,508.1271102294771,0,5.127110229477125,5.127110229477125,5.127110229477125,26.28725930520898,503,0,1,Treino
20,1,Treino,2025,9,5,12,0,202509051200,2025-09-05 12:00,506,3,41.91454545454546,14753,23,-4,407,-16,-49,-69,-18,-10,506,496,506,delta_alt,496,574.7453228525686,-10,68.74532285256862,78.74532285256862,78.74532285256862,6200.825871155265,506,100,1,Treino
20,1,Treino,2025,9,5,13,0,202509051300,2025-09-05 13:00,521,15,41.9509090909091,14765,40,20,402,-5,-21,-74,-7,-31,521,490,521,delta_alt,490,646.3040128973572,-31,125.3040128973572,156.3040128973572,156.3040128973572,24430.94444781721,521,961,1,Treino
20,1,Treino,2025,9,5,14,0,202509051400,2025-09-05 14:00,550,29,41.9509090909091,14758,38,28,404,2,-3,-52,0,-66,550,484,550,delta_alt,484,699.5321728278578,-66,149.5321728278578,215.5321728278578,215.5321728278578,46454.11752389758,550,4356,1,Treino
20,1,Treino,2025,9,5,15,0,202509051500,2025-09-05 15:00,566,16,41.96909090909092,14749,31,24,439,35,37,16,34,-87,566,479,566,delta_alt,479,700.5437719821322,-87,134.5437719821322,221.5437719821322,221.5437719821322,49081.64290407097,566,7569,1,Treino
20,1,Treino,2025,9,5,16,0,202509051600,2025-09-05 16:00,571,5,42.00545454545455,14734,13,14,469,30,65,62,29,-97,571,474,571,delta_alt,474,661.4886407155409,-97,90.4886407155409,187.4886407155409,187.4886407155409,35151.99039736118,571,9409,1,Treino
20,1,Treino,2025,9,5,17,0,202509051700,2025-09-05 17:00,569,-2,42.02545454545456,14722,4,4,480,11,41,78,10,-102,569,467,569,delta_alt,467,607.9368482658575,-102,38.93684826585752,140.9368482658575,140.9368482658575,19863.19519911335,569,10404,1,Treino
20,1,Treino,2025,9,5,18,0,202509051800,2025-09-05 18:00,563,-6,41.68000000000001,14711,-1,-10,484,4,15,80,4,-102,563,461,563,delta_alt,461,573.455237024639,-102,10.45523702463902,112.455237024639,112.455237024639,12646.18033426774,563,10404,1,Treino
20,1,Treino,2025,9,5,19,0,202509051900,2025-09-05 19:00,547,-16,41.60727272727274,14700,-6,-18,486,2,6,47,2,-89,547,458,547,delta_alt,458,545.9869238107555,-89,-1.013076189244543,87.98692381075546,87.98692381075546,7741.698761679686,547,7921,1,Treino
20,1,Treino,2025,9,5,20,0,202509052000,2025-09-05 20:00,534,-13,40.32545454545456,14700,-1,-12,487,1,3,18,1,-89,534,445,534,delta_alt,445,555.9051332176381,-89,21.90513321763808,110.9051332176381,110.9051332176381,12299.94857402205,534,7921,1,Treino
20,1,Treino,2025,9,5,21,0,202509052100,2025-09-05 21:00,521,-13,35.95272727272728,14700,-7,-6,487,0,1,7,0,-106,521,415,521,delta_alt,415,537.5470221982855,-106,16.5470221982855,122.5470221982855,122.5470221982855,15017.77264966708,521,11236,1,Treino
20,1,Treino,2025,9,5,22,0,202509052200,2025-09-05 22:00,511,-10,28.47272727272727,14707,-17,6,487,0,0,3,20,-120,511,391,511,delta_alt,391,510.3988653998599,-120,-0.6011346001400852,119.3988653998599,119.3988653998599,14256.08905877386,511,14400,1,Treino
20,1,Treino,2025,9,5,23,0,202509052300,2025-09-05 23:00,503,-8,25.93818181818181,14718,-21,11,486,-1,-1,0,32,-129,503,374,503,delta_alt,374,493.9982014484237,-129,-9.001798551576258,119.9982014484237,119.9982014484237,14399.56835085649,503,16641,1,Treino
