EVENTO,SERIE,CONJUNTO,ANO,MES,DIA,HORA,MINUTO,COD_SEQUENCIAL,DATA_HORA,inp01_input_1_nivel_86472600,inp02_input_2_nivel_D-1h_86472600,inp03_input_3_chuva_med_acum_36h,inp04_input_7a_nivel_86472000,inp05_input_7b_nivel_D-2h_86472000,inp06_input_7c_nivel_A-14h_86472000,inp07_input_8a_nivel_86125130,inp08_input_8b_nivel_D-11h_86125130,inp09_input_12_nivel_D-2h_86472600,inp10_input_13_nivel_D-4h_86472600,inp11_input_16_nivel_A-1h_86472600,inp12_input_17_nivel_A-2h_86472600,saida_8h_alt_nivel_D8h_86472600,NIVEL_ATUAL_CM,OBSERVADO_CM_AUDITORIA,RNA_CM,ALT_OBSERVADA_CM,ALT_RNA_CM,ERRO_RNA_CM,ERRO_ABS_CM,E2_RNA,PERS_BASE_NIVEL_ATUAL_CM,E2_PERS,SERIE_AUDITORIA,CONJUNTO_AUDITORIA
19,1,Treino,2025,8,22,1,0,202508220100,2025-08-22 01:00,630,0,0.01666666666666667,414,0,13,88,-2,5,28,-5,-13,-40,630,590,586.3320884018451,-40,-43.66791159815489,-3.667911598154888,3.667911598154888,13.45357549187914,630,1600,1,Treino
19,1,Treino,2025,8,22,2,0,202508220200,2025-08-22 02:00,629,-1,0,387,-27,-16,88,-2,-1,17,-1,-6,-40,629,589,579.2146256407915,-40,-49.7853743592085,-9.785374359208504,9.785374359208504,95.75355134985524,629,1600,1,Treino
19,1,Treino,2025,8,22,3,0,202508220300,2025-08-22 03:00,627,-2,0.06666666666666667,358,-56,-21,88,-3,-3,2,-1,-2,-26,627,601,564.780905625016,-26,-62.21909437498402,-36.21909437498402,36.21909437498402,1311.822797343999,627,676,1,Treino
19,1,Treino,2025,8,22,4,0,202508220400,2025-08-22 04:00,626,-1,0.15,341,-46,-12,88,-2,-3,-4,1,0,-24,626,602,574.7926970434575,-24,-51.20730295654255,-27.20730295654255,27.20730295654255,740.2373341690889,626,576,1,Treino
19,1,Treino,2025,8,22,5,0,202508220500,2025-08-22 05:00,626,0,0.3333333333333334,332,-26,-6,87,-3,-1,-4,1,2,-28,626,598,583.3191055650196,-28,-42.68089443498036,-14.68089443498036,14.68089443498036,215.5286614110373,626,784,1,Treino
19,1,Treino,2025,8,22,6,0,202508220600,2025-08-22 06:00,625,-1,0.3833333333333334,328,-13,-2,88,-2,-1,-4,-1,0,-31,625,594,585.559892875075,-31,-39.44010712492502,-8.44010712492502,8.44010712492502,71.2354082802101,625,961,1,Treino
19,1,Treino,2025,8,22,7,0,202508220700,2025-08-22 07:00,625,0,0.5,325,-7,-2,87,-3,-1,-2,1,0,-35,625,590,590.1345750131836,-35,-34.86542498681638,0.1345750131836212,0.1345750131836212,0.01811043417337182,625,1225,1,Treino
19,1,Treino,2025,8,22,8,0,202508220800,2025-08-22 08:00,610,-15,0.5,324,-4,-36,87,-2,-15,-16,-15,-14,-9,610,601,531.9746977455904,-9,-78.02530225440955,-69.02530225440955,69.02530225440955,4764.492351312597,610,81,1,Treino
19,1,Treino,2025,8,22,9,0,202508220900,2025-08-22 09:00,590,-20,0.5166666666666667,326,1,-56,87,-1,-35,-36,-5,-20,26,590,616,518.2427681598213,26,-71.75723184017875,-97.75723184017875,97.75723184017875,9556.476377054458,590,676,1,Treino
19,1,Treino,2025,8,22,10,0,202508221000,2025-08-22 10:00,589,-1,0.5166666666666667,335,11,-22,86,-2,-21,-36,19,14,29,589,618,584.2926781573912,29,-4.707321842608849,-33.70732184260885,33.70732184260885,1136.183545801216,589,841,1,Treino
19,1,Treino,2025,8,22,11,0,202508221100,2025-08-22 11:00,601,12,0.5166666666666667,346,20,1,86,-2,11,-24,13,32,13,601,614,615.8399752377263,13,14.83997523772632,1.839975237726321,1.839975237726321,3.385508875446032,601,169,1,Treino
19,1,Treino,2025,8,22,12,0,202508221200,2025-08-22 12:00,602,1,0.5166666666666667,351,16,2,86,-2,13,-8,-11,2,7,602,609,566.3816932218624,7,-35.61830677813759,-42.61830677813759,42.61830677813759,1816.320072635449,602,49,1,Treino
19,1,Treino,2025,8,22,13,0,202508221300,2025-08-22 13:00,598,-4,0.5166666666666667,332,-14,-19,86,-2,-3,8,-5,-16,5,598,603,548.0434599750354,5,-49.95654002496462,-54.95654002496462,54.95654002496462,3020.221291515539,598,25,1,Treino
19,1,Treino,2025,8,22,14,0,202508221400,2025-08-22 14:00,594,-4,0.55,313,-38,-19,86,-2,-8,5,0,-5,4,594,598,543.579249926215,4,-50.42075007378503,-54.42075007378503,54.42075007378503,2961.618038593374,594,16,1,Treino
19,1,Treino,2025,8,22,15,0,202508221500,2025-08-22 15:00,590,-4,0.55,303,-29,-10,86,-2,-8,-11,0,0,1,590,591,544.6605665829061,1,-45.33943341709391,-46.33943341709391,46.33943341709391,2147.34308941728,590,1,1,Treino
19,1,Treino,2025,8,22,16,0,202508221600,2025-08-22 16:00,601,11,0.55,325,12,49,86,-1,7,-1,15,15,-19,601,582,616.0309294508106,-19,15.03092945081062,34.03092945081062,34.03092945081062,1158.104159286049,601,361,1,Treino
19,1,Treino,2025,8,22,17,0,202508221700,2025-08-22 17:00,616,15,0.55,352,49,56,86,-2,26,18,4,19,-44,616,572,635.6368747483235,-44,19.63687474832352,63.63687474832352,63.63687474832352,4049.651827733816,616,1936,1,Treino
19,1,Treino,2025,8,22,18,0,202508221800,2025-08-22 18:00,618,2,0.55,366,41,31,86,-1,17,24,-13,-9,-55,618,563,590.4901884084286,-55,-27.50981159157141,27.49018840842859,27.49018840842859,755.7104587309018,618,3025,1,Treino
19,1,Treino,2025,8,22,19,0,202508221900,2025-08-22 19:00,614,-4,0.55,371,19,14,86,-1,-2,24,-6,-19,-60,614,554,574.0633131248836,-60,-39.93668687511638,20.06331312488362,20.06331312488362,402.5365335471274,614,3600,1,Treino
19,1,Treino,2025,8,22,20,0,202508222000,2025-08-22 20:00,609,-5,0.55,373,7,6,86,-1,-9,8,-1,-7,-63,609,546,569.8113611679956,-63,-39.18863883200436,23.81136116799564,23.81136116799564,566.9809206727308,609,3969,1,Treino
19,1,Treino,2025,8,22,21,0,202508222100,2025-08-22 21:00,603,-6,0.55,373,2,3,86,0,-11,-13,-1,-2,-64,603,539,562.3947964003185,-64,-40.60520359968154,23.39479640031846,23.39479640031846,547.3164986123534,603,4096,1,Treino
19,1,Treino,2025,8,22,22,0,202508222200,2025-08-22 22:00,598,-5,0.6166666666666667,373,0,1,86,0,-11,-20,1,0,-67,598,531,561.2188073337957,-67,-36.78119266620433,30.21880733379567,30.21880733379567,913.1763166770628,598,4489,1,Treino
19,1,Treino,2025,8,22,23,0,202508222300,2025-08-22 23:00,591,-7,0.7833333333333333,373,0,-2,85,-1,-12,-23,-2,-1,-67,591,524,545.9778988651813,-67,-45.02210113481874,21.97789886518126,21.97789886518126,483.0280385281357,591,4489,1,Treino
19,1,Treino,2025,8,23,0,0,202508230000,2025-08-23 00:00,582,-9,0.7833333333333333,373,0,-9,85,-1,-16,-27,-2,-4,-79,582,503,533.8150174530198,-79,-48.18498254698022,30.81501745301978,30.81501745301978,949.5653006299135,582,6241,1,Treino
19,1,Treino,2025,8,23,1,0,202508230100,2025-08-23 01:00,572,-10,0.85,372,-1,-12,85,-1,-19,-31,-1,-3,-102,572,470,524.02082499726,-102,-47.97917500274002,54.02082499725998,54.02082499725998,2918.249533384589,572,10404,1,Treino
19,1,Treino,2025,8,23,2,0,202508230200,2025-08-23 02:00,563,-9,0.85,370,-3,-7,85,-1,-19,-35,1,0,-113,563,450,519.876159767654,-113,-43.12384023234597,69.87615976765403,69.87615976765403,4882.677703874711,563,12769,1,Treino
19,1,Treino,2025,8,23,3,0,202508230300,2025-08-23 03:00,554,-9,0.85,369,-3,18,85,-1,-18,-37,0,1,-110,554,444,511.7699330823942,-110,-42.23006691760577,67.76993308239423,67.76993308239423,4592.763829992192,554,12100,1,Treino
19,1,Treino,2025,8,23,4,0,202508230400,2025-08-23 04:00,546,-8,0.95,367,-3,17,85,-1,-17,-36,1,1,-101,546,445,507.691290759043,-101,-38.308709240957,62.691290759043,62.691290759043,3930.19793703487,546,10201,1,Treino
19,1,Treino,2025,8,23,5,0,202508230500,2025-08-23 05:00,539,-7,1.133333333333333,367,-2,10,85,-1,-15,-33,1,2,-94,539,445,503.6510589560498,-94,-35.34894104395016,58.65105895604984,58.65105895604984,3439.946716666034,539,8836,1,Treino
19,1,Treino,2025,8,23,6,0,202508230600,2025-08-23 06:00,531,-8,1.15,367,0,-22,85,-1,-15,-32,-1,0,-87,531,444,492.0398974722375,-87,-38.9601025277625,48.0398974722375,48.0398974722375,2307.831749143091,531,7569,1,Treino
19,1,Treino,2025,8,23,7,0,202508230700,2025-08-23 07:00,524,-7,1.466666666666667,367,0,-27,85,-1,-15,-30,1,0,-83,524,441,489.8528095874005,-83,-34.14719041259946,48.85280958740054,48.85280958740054,2386.597004582814,524,6889,1,Treino
19,1,Treino,2025,8,23,8,0,202508230800,2025-08-23 08:00,503,-21,3.933333333333334,368,1,-13,85,-1,-28,-43,-14,-13,-51,503,452,429.8898833313015,-51,-73.11011666869854,-22.11011666869854,22.11011666869854,488.8572591034609,503,2601,1,Treino
20,1,Treino,2025,9,2,18,0,202509021800,2025-09-02 18:00,303,49,0.5909090909090908,266,0,21,73,-10,83,91,15,44,102,303,405,393.3333121967486,102,90.33331219674858,-11.66668780325142,11.66668780325142,136.1116042985355,303,10404,1,Treino
20,1,Treino,2025,9,2,19,0,202509021900,2025-09-02 19:00,351,48,0.5909090909090908,277,11,21,73,-9,97,136,-1,14,58,351,409,420.9586204070124,58,69.9586204070124,11.9586204070124,11.9586204070124,143.0086020390135,351,3364,1,Treino
20,1,Treino,2025,9,2,20,0,202509022000,2025-09-02 20:00,365,14,0.5909090909090908,299,33,27,73,-9,62,145,-34,-35,53,365,418,344.9688126011657,53,-20.03118739883428,-73.03118739883428,73.03118739883428,5333.55433288365,365,2809,1,Treino
20,1,Treino,2025,9,2,21,0,202509022100,2025-09-02 21:00,373,8,0.609090909090909,315,38,19,80,-3,22,119,-6,-40,63,373,436,384.957641613628,63,11.95764161362797,-51.04235838637203,51.04235838637203,2605.322349642843,373,3969,1,Treino
20,1,Treino,2025,9,2,22,0,202509022200,2025-09-02 22:00,384,11,0.609090909090909,325,26,7,82,0,19,81,3,-3,72,384,456,413.0349746978288,72,29.03497469782883,-42.96502530217117,42.96502530217117,1845.993399216209,384,5184,1,Treino
20,1,Treino,2025,9,2,23,0,202509022300,2025-09-02 23:00,395,11,0.609090909090909,332,17,0,82,-1,22,44,0,3,93,395,488,414.002176457191,93,19.00217645719101,-73.99782354280899,73.99782354280899,5475.677889072696,395,8649,1,Treino
20,1,Treino,2025,9,3,0,0,202509030000,2025-09-03 00:00,400,5,0.609090909090909,339,14,3,83,0,16,35,-6,-6,132,400,532,401.1578263427762,132,1.157826342776161,-130.8421736572238,130.8421736572238,17119.67440734712,400,17424,1,Treino
20,1,Treino,2025,9,3,1,0,202509030100,2025-09-03 01:00,402,2,0.609090909090909,344,12,23,82,1,7,29,-3,-9,162,402,564,401.3639604778357,162,-0.6360395221643103,-162.6360395221643,162.6360395221643,26450.48135145499,402,26244,1,Treino
20,1,Treino,2025,9,3,2,0,202509030200,2025-09-03 02:00,405,3,0.609090909090909,346,7,26,83,5,5,21,1,-2,197,405,602,415.279555763496,197,10.27955576349598,-186.720444236504,186.720444236504,34864.52429587741,405,38809,1,Treino
20,1,Treino,2025,9,3,3,0,202509030300,2025-09-03 03:00,409,4,0.609090909090909,347,3,20,83,8,7,14,1,2,227,409,636,423.5027524392926,227,14.50275243929264,-212.4972475607074,212.4972475607074,45155.08022087655,409,51529,1,Treino
20,1,Treino,2025,9,3,4,0,202509030400,2025-09-03 04:00,418,9,0.609090909090909,347,1,13,83,10,13,18,5,6,250,418,668,446.6131199743302,250,28.61311997433017,-221.3868800256698,221.3868800256698,49012.15064750033,418,62500,1,Treino
20,1,Treino,2025,9,3,5,0,202509030500,2025-09-03 05:00,436,18,0.609090909090909,346,-1,8,83,10,27,34,9,14,258,436,694,481.9547006591171,258,45.95470065911707,-212.0452993408829,212.0452993408829,44963.20897256465,436,66564,1,Treino
20,1,Treino,2025,9,3,6,0,202509030600,2025-09-03 06:00,456,20,0.8424242424242423,346,-1,2,83,10,38,51,2,11,273,456,729,495.4592096126831,273,39.45920961268314,-233.5407903873169,233.5407903873169,54541.30077473267,456,74529,1,Treino
20,1,Treino,2025,9,3,7,0,202509030700,2025-09-03 07:00,488,32,1.400757575757576,347,1,1,83,10,52,79,12,14,269,488,757,555.532547394711,269,67.53254739471095,-201.4674526052891,201.4674526052891,40589.13445926439,488,72361,1,Treino
20,1,Treino,2025,9,3,8,0,202509030800,2025-09-03 08:00,532,44,2.767424242424243,351,5,4,83,3,76,114,12,24,240,532,772,607.3650350944508,240,75.36503509445083,-164.6349649055492,164.6349649055492,27104.67166945141,532,57600,1,Treino
20,1,Treino,2025,9,3,9,0,202509030900,2025-09-03 09:00,564,32,3.717424242424242,352,5,-10,83,1,76,128,-12,0,220,564,784,586.2178090306916,220,22.21780903069157,-197.7821909693084,197.7821909693084,39117.79506461999,564,48400,1,Treino
20,1,Treino,2025,9,3,10,0,202509031000,2025-09-03 10:00,602,38,4.325757575757576,350,-1,-24,83,1,70,146,6,-6,191,602,793,646.8178302779812,191,44.81783027798122,-146.1821697220188,146.1821697220188,21369.2267446371,602,36481,1,Treino
20,1,Treino,2025,9,3,11,0,202509031100,2025-09-03 11:00,636,34,4.325757575757576,328,-24,-38,83,0,72,148,-4,2,163,636,799,651.8379032843977,163,15.83790328439773,-147.1620967156023,147.1620967156023,21656.68270973228,636,26569,1,Treino
20,1,Treino,2025,9,3,12,0,202509031200,2025-09-03 12:00,668,32,4.375757575757576,304,-46,-34,83,1,66,136,-2,-6,133,668,801,672.8284027212582,133,4.828402721258158,-128.1715972787418,128.1715972787418,16427.95834898398,668,17689,1,Treino
20,1,Treino,2025,9,3,13,0,202509031300,2025-09-03 13:00,694,26,4.400757575757576,287,-41,-24,83,0,58,130,-6,-8,107,694,801,682.8813032968052,107,-11.11869670319481,-118.1186967031948,118.1186967031948,13952.02651086133,694,11449,1,Treino
20,1,Treino,2025,9,3,14,0,202509031400,2025-09-03 14:00,729,35,4.400757575757576,274,-30,-20,82,-1,61,127,9,3,68,729,797,749.6839290767933,68,20.68392907679333,-47.31607092320667,47.31607092320667,2238.810567609924,729,4624,1,Treino
20,1,Treino,2025,9,3,15,0,202509031500,2025-09-03 15:00,757,28,4.400757575757576,266,-21,-13,83,0,63,121,-7,2,34,757,791,751.1736068445576,34,-5.826393155442361,-39.82639315544236,39.82639315544236,1586.141591771866,757,1156,1,Treino
20,1,Treino,2025,9,3,16,0,202509031600,2025-09-03 16:00,772,15,4.400757575757576,266,-8,-2,83,0,43,104,-13,-20,13,772,785,737.9954482826205,13,-34.00455171737951,-47.00455171737951,47.00455171737951,2209.427882151806,772,169,1,Treino
20,1,Treino,2025,9,3,17,0,202509031700,2025-09-03 17:00,784,12,4.400757575757576,266,0,-1,83,0,27,90,-3,-16,-4,784,780,758.0852867696557,-4,-25.91471323034432,-21.91471323034432,21.91471323034432,480.2546559682283,784,16,1,Treino
20,1,Treino,2025,9,3,18,0,202509031800,2025-09-03 18:00,793,9,4.400757575757576,266,0,0,83,0,21,64,-3,-6,-15,793,778,761.6569009061906,-15,-31.34309909380943,-16.34309909380943,16.34309909380943,267.0968879900745,793,225,1,Treino
20,1,Treino,2025,9,3,19,0,202509031900,2025-09-03 19:00,799,6,4.400757575757576,271,5,6,83,0,15,42,-3,-6,-15,799,784,763.0923035289335,-15,-35.90769647106652,-20.90769647106652,20.90769647106652,437.1317717262472,799,225,1,Treino
20,1,Treino,2025,9,3,20,0,202509032000,2025-09-03 20:00,801,2,4.400757575757576,292,26,21,83,0,8,29,-4,-7,-16,801,785,763.694190847284,-16,-37.30580915271605,-21.30580915271605,21.30580915271605,453.937503651959,801,256,1,Treino
20,1,Treino,2025,9,3,21,0,202509032100,2025-09-03 21:00,801,0,4.400757575757576,304,33,11,83,0,2,17,-2,-6,-18,801,783,763.9700977006712,-18,-37.0299022993288,-19.0299022993288,19.0299022993288,362.1371815219994,801,324,1,Treino
20,1,Treino,2025,9,3,22,0,202509032200,2025-09-03 22:00,797,-4,4.400757575757576,321,29,13,80,-3,-4,4,-4,-6,-18,797,779,742.4685119542826,-18,-54.53148804571742,-36.53148804571742,36.53148804571742,1334.549618834395,797,324,1,Treino
20,1,Treino,2025,9,3,23,0,202509032300,2025-09-03 23:00,791,-6,4.400757575757576,329,25,7,76,-7,-10,-8,-2,-6,-17,791,774,725.417220114971,-17,-65.58277988502903,-48.58277988502903,48.58277988502903,2360.286501357181,791,289,1,Treino
20,1,Treino,2025,9,4,0,0,202509040000,2025-09-04 00:00,785,-6,4.667424242424243,332,11,5,75,-8,-12,-16,0,-2,-14,785,771,715.1891821377163,-14,-69.81081786228367,-55.81081786228367,55.81081786228367,3114.847390457002,785,196,1,Treino
20,1,Treino,2025,9,4,1,0,202509040100,2025-09-04 01:00,780,-5,4.500757575757576,334,5,24,73,-9,-11,-21,1,1,-15,780,765,709.580389094397,-15,-70.41961090560301,-55.41961090560301,55.41961090560301,3071.333272928432,780,225,1,Treino
20,1,Treino,2025,9,4,2,0,202509040200,2025-09-04 02:00,778,-2,4.467424242424242,333,1,23,73,-10,-7,-19,3,4,-21,778,757,712.6809409833729,-21,-65.31905901662708,-44.31905901662708,44.31905901662708,1964.178992119274,778,441,1,Treino
20,1,Treino,2025,9,4,3,0,202509040300,2025-09-04 03:00,784,6,4.321969696969697,321,-13,5,73,-10,4,-7,8,11,-37,784,747,733.3632776202661,-37,-50.6367223797339,-13.6367223797339,13.6367223797339,185.9601972619353,784,1369,1,Treino
20,1,Treino,2025,9,4,4,0,202509040400,2025-09-04 04:00,785,1,4.121969696969697,306,-27,-2,73,-10,7,0,-5,3,-49,785,736,705.034186440157,-49,-79.96581355984301,-30.96581355984301,30.96581355984301,958.8816094229575,785,2401,1,Treino
20,1,Treino,2025,9,4,5,0,202509040500,2025-09-04 05:00,783,-2,4.076515151515151,295,-26,-3,80,-3,-1,3,-3,-8,-57,783,726,713.9839864760795,-57,-69.01601352392049,-12.01601352392049,12.01601352392049,144.3845810070402,783,3249,1,Treino
20,1,Treino,2025,9,4,6,0,202509040600,2025-09-04 06:00,779,-4,4.421969696969697,288,-18,-7,83,0,-6,1,-2,-5,-60,779,719,718.0704278516773,-60,-60.92957214832268,-0.9295721483226771,0.9295721483226771,0.8641043789372372,779,3600,1,Treino
20,1,Treino,2025,9,4,7,0,202509040700,2025-09-04 07:00,774,-5,4.494696969696969,283,-12,-5,83,0,-9,-10,-1,-3,-56,774,718,715.7709233380642,-56,-58.22907666193578,-2.229076661935778,2.229076661935778,4.968782764786752,774,3136,1,Treino
20,1,Treino,2025,9,4,8,0,202509040800,2025-09-04 08:00,771,-3,5.77651515151515,279,-9,-4,83,0,-8,-14,2,1,-50,771,721,722.5015702254074,-50,-48.49842977459264,1.501570225407363,1.501570225407363,2.254713141829919,771,2500,1,Treino
20,1,Treino,2025,9,4,9,0,202509040900,2025-09-04 09:00,765,-6,10.13106060606061,276,-7,-8,83,3,-9,-18,-3,-1,-44,765,721,713.5024847189312,-44,-51.49751528106879,-7.497515281068786,7.497515281068786,56.21273538985996,765,1936,1,Treino
20,1,Treino,2025,9,4,10,0,202509041000,2025-09-04 10:00,757,-8,17.63106060606061,274,-5,-23,83,7,-14,-22,-2,-5,-41,757,716,713.6041831104548,-41,-43.39581688954524,-2.395816889545245,2.395816889545245,5.73993856823025,757,1681,1,Treino
20,1,Treino,2025,9,4,11,0,202509041100,2025-09-04 11:00,747,-10,20.18560606060606,272,-4,-14,82,7,-18,-27,-2,-4,-48,747,699,702.9446812072723,-48,-44.05531879272769,3.944681207272311,3.944681207272311,15.56050982700733,747,2304,1,Treino
20,1,Treino,2025,9,4,12,0,202509041200,2025-09-04 12:00,736,-11,23.34924242424243,271,-3,-18,82,9,-21,-35,-1,-3,-57,736,679,697.4400287655608,-57,-38.55997123443922,18.44002876556078,18.44002876556078,340.0346608747091,736,3249,1,Treino
20,1,Treino,2025,9,4,13,0,202509041300,2025-09-04 13:00,726,-10,27.31287878787879,271,-1,-8,82,9,-21,-39,1,0,-62,726,664,695.9530273995647,-62,-30.04697260043531,31.95302739956469,31.95302739956469,1020.995959997332,726,3844,1,Treino
20,1,Treino,2025,9,4,14,0,202509041400,2025-09-04 14:00,719,-7,30.44924242424243,272,1,-2,82,9,-17,-38,3,4,-67,719,652,700.1562997476944,-67,-18.84370025230555,48.15629974769445,48.15629974769445,2319.029205389797,719,4489,1,Treino
20,1,Treino,2025,9,4,15,0,202509041500,2025-09-04 15:00,718,-1,31.31287878787879,277,6,3,83,10,-8,-29,6,9,-74,718,644,717.8025552168192,-74,-0.1974447831807993,73.8025552168192,73.8025552168192,5446.817156531647,718,5476,1,Treino
20,1,Treino,2025,9,4,16,0,202509041600,2025-09-04 16:00,721,3,32.56742424242425,308,36,32,83,3,2,-15,4,10,-84,721,637,726.0032800186812,-84,5.003280018681153,89.00328001868115,89.00328001868115,7921.583854083768,721,7056,1,Treino
20,1,Treino,2025,9,4,17,0,202509041700,2025-09-04 17:00,721,0,33.95833333333334,342,65,46,84,1,3,-5,-3,1,-92,721,629,719.771918009215,-92,-1.228081990784972,90.77191800921503,90.77191800921503,8239.541099071655,721,8464,1,Treino
20,1,Treino,2025,9,4,18,0,202509041800,2025-09-04 18:00,716,-5,36.40681818181818,368,60,41,84,1,-5,-3,-5,-8,-98,716,618,701.1013349937799,-98,-14.89866500622009,83.10133499377991,83.10133499377991,6905.83187774843,716,9604,1,Treino
20,1,Treino,2025,9,4,19,0,202509041900,2025-09-04 19:00,699,-17,37.36666666666667,407,65,50,84,1,-22,-19,-12,-17,-88,699,611,656.2114702813373,-88,-42.78852971866274,45.21147028133726,45.21147028133726,2044.077045000242,699,7744,1,Treino
20,1,Treino,2025,9,4,20,0,202509042000,2025-09-04 20:00,679,-20,37.47272727272728,441,73,41,84,1,-37,-42,-3,-15,-74,679,605,643.8736428911657,-74,-35.12635710883433,38.87364289116567,38.87364289116567,1511.160111629875,679,5476,1,Treino
20,1,Treino,2025,9,4,21,0,202509042100,2025-09-04 21:00,664,-15,37.86818181818182,459,52,23,84,1,-35,-57,5,2,-68,664,596,640.6303808386758,-68,-23.36961916132418,44.63038083867582,44.63038083867582,1991.870893805242,664,4624,1,Treino
20,1,Treino,2025,9,4,22,0,202509042200,2025-09-04 22:00,652,-12,39.35984848484848,464,23,9,84,2,-27,-64,3,8,-65,652,587,623.894731586828,-65,-28.10526841317198,36.89473158682802,36.89473158682802,1361.221218864085,652,4225,1,Treino
20,1,Treino,2025,9,4,23,0,202509042300,2025-09-04 23:00,644,-8,40.0689393939394,467,8,6,85,3,-20,-55,4,7,-72,644,572,621.1901598299163,-72,-22.8098401700837,49.1901598299163,49.1901598299163,2419.671824092711,644,5184,1,Treino
20,1,Treino,2025,9,5,0,0,202509050000,2025-09-05 00:00,637,-7,40.78257575757576,469,5,4,86,4,-15,-42,1,5,-99,637,538,614.3872541640707,-99,-22.61274583592933,76.38725416407067,76.38725416407067,5835.012598726332,637,9801,1,Treino
20,1,Treino,2025,9,5,1,0,202509050100,2025-09-05 01:00,629,-8,40.97575757575758,471,4,4,86,4,-15,-35,-1,0,-112,629,517,602.4247623788468,-112,-26.57523762115318,85.42476237884682,85.42476237884682,7297.390027482444,629,12544,1,Treino
20,1,Treino,2025,9,5,2,0,202509050200,2025-09-05 02:00,618,-11,41.08484848484849,473,4,3,86,3,-19,-34,-3,-4,-112,618,506,583.1227984706795,-112,-34.87720152932047,77.12279847067953,77.12279847067953,5947.926043949048,618,12544,1,Treino
20,1,Treino,2025,9,5,3,0,202509050300,2025-09-05 03:00,611,-7,41.1939393939394,474,3,1,87,4,-18,-33,4,1,-108,611,503,593.9065951758965,-108,-17.09340482410346,90.90659517589654,90.90659517589654,8264.009046474337,611,11664,1,Treino
20,1,Treino,2025,9,5,4,0,202509050400,2025-09-05 04:00,605,-6,41.39393939393941,475,2,0,88,4,-13,-32,1,5,-99,605,506,587.597129048656,-99,-17.40287095134397,81.59712904865603,81.59712904865603,6658.091468983025,605,9801,1,Treino
20,1,Treino,2025,9,5,5,0,202509050500,2025-09-05 05:00,596,-9,41.7939393939394,476,2,-4,88,4,-15,-33,-3,-2,-75,596,521,568.9781384675771,-75,-27.02186153242292,47.97813846757708,47.97813846757708,2301.901770814,596,5625,1,Treino
20,1,Treino,2025,9,5,6,0,202509050600,2025-09-05 06:00,587,-9,41.9539393939394,476,1,-31,88,4,-18,-31,0,-3,-37,587,550,563.0154511399046,-37,-23.9845488600954,13.0154511399046,13.0154511399046,169.4019683752439,587,1369,1,Treino
20,1,Treino,2025,9,5,7,0,202509050700,2025-09-05 07:00,572,-15,41.9939393939394,476,0,-34,89,5,-24,-39,-6,-6,-6,572,566,533.4663642591657,-6,-38.53363574083426,-32.53363574083426,32.53363574083426,1058.437454517288,572,36,1,Treino
20,1,Treino,2025,9,5,8,0,202509050800,2025-09-05 08:00,538,-34,42.0539393939394,476,0,-26,89,5,-49,-67,-19,-25,33,538,571,451.8769563267726,33,-86.12304367322736,-119.1230436732274,119.1230436732274,14190.29953397363,538,1089,1,Treino
20,1,Treino,2025,9,5,9,0,202509050900,2025-09-05 09:00,517,-21,42.0539393939394,476,0,-39,90,6,-55,-79,13,-6,52,517,569,496.5536206807833,52,-20.4463793192167,-72.4463793192167,72.4463793192167,5248.477876463829,517,2704,1,Treino
20,1,Treino,2025,9,5,10,0,202509051000,2025-09-05 10:00,506,-11,42.0539393939394,456,-20,-54,90,5,-32,-81,10,23,57,506,563,496.2197808282169,57,-9.780219171783074,-66.78021917178307,66.78021917178307,4459.597672631384,506,3249,1,Treino
20,1,Treino,2025,9,5,11,0,202509051100,2025-09-05 11:00,503,-3,42.0539393939394,423,-53,-51,91,5,-14,-69,8,18,44,503,547,494.5835799104941,44,-8.416420089505891,-52.41642008950589,52.41642008950589,2747.481094999557,503,1936,1,Treino
20,1,Treino,2025,9,5,12,0,202509051200,2025-09-05 12:00,506,3,41.91454545454546,407,-49,-21,94,8,0,-32,6,14,28,506,534,514.819585434346,28,8.819585434345981,-19.18041456565402,19.18041456565402,367.8883029103528,506,784,1,Treino
20,1,Treino,2025,9,5,13,0,202509051300,2025-09-05 13:00,521,15,41.9509090909091,402,-21,-8,95,9,18,4,12,18,0,521,521,568.7551226796754,0,47.75512267967542,47.75512267967542,47.75512267967542,2280.55174215085,521,0,1,Treino
20,1,Treino,2025,9,5,14,0,202509051400,2025-09-05 14:00,550,29,41.9509090909091,404,-3,0,95,8,44,44,14,26,-39,550,511,626.0173872093882,-39,76.01738720938818,115.0173872093882,115.0173872093882,13228.99936047433,550,1521,1,Treino
20,1,Treino,2025,9,5,15,0,202509051500,2025-09-05 15:00,566,16,41.96909090909092,439,37,33,100,12,45,63,-13,1,-63,566,503,609.7151101182959,-63,43.71511011829591,106.7151101182959,106.7151101182959,11388.11472756002,566,3969,1,Treino
20,1,Treino,2025,9,5,16,0,202509051600,2025-09-05 16:00,571,5,42.00545454545455,469,65,28,103,15,21,65,-11,-24,-75,571,496,609.3495745971796,-75,38.34957459717964,113.3495745971796,113.3495745971796,12848.12606136159,571,5625,1,Treino
20,1,Treino,2025,9,5,17,0,202509051700,2025-09-05 17:00,569,-2,42.02545454545456,480,41,10,103,15,3,48,-7,-18,-79,569,490,590.6767883300834,-79,21.67678833008335,100.6767883300834,100.6767883300834,10135.81570846041,569,6241,1,Treino
